osmid,y,x,street_count,road_node_id,original_node_id,highway,ref,junction,geometry
11099919384,40.0864489,116.2980189,3,node_001715,11099919384,,,,POINT (116.2980189 40.0864489)
1938232364,39.8822281,116.3012028,3,node_001716,1938232364,,,,POINT (116.3012028 39.8822281)
1938232365,39.8823321,116.3017629,3,node_001717,1938232365,motorway_junction,0C,,POINT (116.3017629 39.8823321)
322737197,39.8653275,116.70202,3,node_001718,322737197,,,,POINT (116.70202 39.8653275)
1014912050,39.8904248,116.1448771,3,node_001719,1014912050,,,,POINT (116.1448771 39.8904248)
1296110648,39.8992402,116.2047655,3,node_001720,1296110648,traffic_signals,,,POINT (116.2047655 39.8992402)
1977226302,39.9226245,116.4360151,3,node_001721,1977226302,,,,POINT (116.4360151 39.9226245)
290313279,39.9059433,116.3506919,3,node_001722,290313279,,,,POINT (116.3506919 39.9059433)
605279313,39.7193645,116.4043299,3,node_001723,605279313,,,,POINT (116.4043299 39.7193645)
2125894738,39.6938362,116.2070621,3,node_001724,2125894738,,,,POINT (116.2070621 39.6938362)
605279317,39.720133,116.4102813,3,node_001725,605279317,,,,POINT (116.4102813 39.720133)
2125894742,39.6939118,116.2069536,4,node_001726,2125894742,,,,POINT (116.2069536 39.6939118)
1860097110,39.9399919,116.5481964,3,node_001727,1860097110,,,,POINT (116.5481964 39.9399919)
605279321,39.7203377,116.4110446,3,node_001728,605279321,motorway_junction,28,,POINT (116.4110446 39.7203377)
320656475,39.8737856,116.5429313,3,node_001729,320656475,motorway_junction,11A-B,,POINT (116.5429313 39.8737856)
12861969509,39.8456103,116.3946413,3,node_001731,12861969509,,,,POINT (116.3946413 39.8456103)
12861969513,39.8456501,116.3940229,3,node_001732,12861969513,,,,POINT (116.3940229 39.8456501)
2125894767,39.6947568,116.2051819,3,node_001733,2125894767,,,,POINT (116.2051819 39.6947568)
1296110704,39.9062193,116.2150484,3,node_001734,1296110704,traffic_signals,,,POINT (116.2150484 39.9062193)
1771738223,39.8887906,116.318349,3,node_001735,1771738223,,,,POINT (116.318349 39.8887906)
2125894771,39.6948711,116.2068284,3,node_001736,2125894771,motorway_junction,35,,POINT (116.2068284 39.6948711)
605262965,39.8600909,116.693732,3,node_001737,605262965,motorway_junction,15,,POINT (116.693732 39.8600909)
1014912118,39.8897802,116.1433011,3,node_001738,1014912118,,,,POINT (116.1433011 39.8897802)
1860097145,39.9401697,116.5472347,3,node_001739,1860097145,motorway_junction,2,,POINT (116.5472347 39.9401697)
1014912124,39.8882767,116.1364475,3,node_001740,1014912124,motorway_junction,,,POINT (116.1364475 39.8882767)
1860097154,39.9402412,116.5340786,3,node_001741,1860097154,,,,POINT (116.5340786 39.9402412)
2125894791,39.6958076,116.2072182,4,node_001742,2125894791,,,,POINT (116.2072182 39.6958076)
2125894795,39.6958812,116.207228,4,node_001743,2125894795,,,,POINT (116.207228 39.6958812)
1860097166,39.940422,116.5480939,3,node_001744,1860097166,,,,POINT (116.5480939 39.940422)
605279377,39.7195548,116.3965131,3,node_001745,605279377,,,,POINT (116.3965131 39.7195548)
2125894802,39.7030533,116.2080719,4,node_001746,2125894802,,,,POINT (116.2080719 39.7030533)
533599380,39.9675831,116.3947421,3,node_001747,533599380,,,,POINT (116.3947421 39.9675831)
2489324700,39.8955283,116.2554367,3,node_001748,2489324700,,,,POINT (116.2554367 39.8955283)
2125894813,39.7577245,116.2133604,4,node_001749,2125894813,,,,POINT (116.2133604 39.7577245)
401364128,39.964398,116.4714321,3,node_001750,401364128,,,,POINT (116.4714321 39.964398)
2489324705,39.8955498,116.2941778,3,node_001751,2489324705,,,,POINT (116.2941778 39.8955498)
10201207974,39.7676179,116.4404952,4,node_001752,10201207974,,,,POINT (116.4404952 39.7676179)
10201207975,39.7674946,116.4402703,4,node_001753,10201207975,,,,POINT (116.4402703 39.7674946)
2489324715,39.8956507,116.236158,3,node_001754,2489324715,,,,POINT (116.236158 39.8956507)
2489324716,39.895658,116.2541826,3,node_001755,2489324716,motorway_junction,9,,POINT (116.2541826 39.895658)
727307436,39.856134,116.736559,3,node_001756,727307436,,,,POINT (116.736559 39.856134)
2489324718,39.8956725,116.2850462,3,node_001757,2489324718,,,,POINT (116.2850462 39.8956725)
2489324719,39.8956834,116.2830859,4,node_001758,2489324719,motorway_junction,7,,POINT (116.2830859 39.8956834)
287331502,39.8966198,116.4376373,3,node_001759,287331502,,,,POINT (116.4376373 39.8966198)
2489324724,39.8958287,116.2540136,3,node_001760,2489324724,,,,POINT (116.2540136 39.8958287)
384341181,39.8829193,116.3031295,3,node_001761,384341181,,,,POINT (116.3031295 39.8829193)
384341185,39.8795034,116.2942504,3,node_001762,384341185,,,,POINT (116.2942504 39.8795034)
2489324743,39.8959396,116.2554477,3,node_001763,2489324743,,,,POINT (116.2554477 39.8959396)
6303683785,39.8113492,116.1989706,3,node_001764,6303683785,,,,POINT (116.1989706 39.8113492)
1190368467,39.8960945,116.3303716,3,node_001765,1190368467,motorway_junction,2,,POINT (116.3303716 39.8960945)
1190368468,39.8962059,116.330037,3,node_001766,1190368468,,,,POINT (116.330037 39.8962059)
635573461,39.939399,116.3487713,3,node_001767,635573461,,,,POINT (116.3487713 39.939399)
12473619670,39.8689713,116.3608747,3,node_001768,12473619670,,,,POINT (116.3608747 39.8689713)
635573468,39.9413126,116.3489886,3,node_001769,635573468,,,,POINT (116.3489886 39.9413126)
533599452,39.9674193,116.3942758,3,node_001770,533599452,,,,POINT (116.3942758 39.9674193)
1771721965,39.8808575,116.2992982,3,node_001771,1771721965,,,,POINT (116.2992982 39.8808575)
1984959726,39.8368281,116.4765703,3,node_001772,1984959726,,,,POINT (116.4765703 39.8368281)
321557747,39.9840598,116.3037456,3,node_001773,321557747,motorway_junction,45,,POINT (116.3037456 39.9840598)
321557749,39.9842651,116.3022866,3,node_001774,321557749,traffic_signals,,,POINT (116.3022866 39.9842651)
605312246,39.8665018,116.2566878,3,node_001775,605312246,motorway_junction,4A,,POINT (116.2566878 39.8665018)
534074615,39.9352734,116.4275366,4,node_001776,534074615,,,,POINT (116.4275366 39.9352734)
1930482937,39.9844759,116.0887376,3,node_001777,1930482937,motorway_junction,47B,,POINT (116.0887376 39.9844759)
384341251,39.884107,116.3057464,3,node_001778,384341251,motorway_junction,0A,,POINT (116.3057464 39.884107)
384341253,39.8860779,116.3103616,5,node_001779,384341253,traffic_signals,,,POINT (116.3103616 39.8860779)
35869958,39.8737086,116.3054691,3,node_001780,35869958,,,,POINT (116.3054691 39.8737086)
35869960,39.8708901,116.3057828,3,node_001781,35869960,motorway_junction,31,,POINT (116.3057828 39.8708901)
35869965,39.8625458,116.3068054,3,node_001782,35869965,,,,POINT (116.3068054 39.8625458)
605312270,39.8659273,116.2584305,3,node_001783,605312270,,,,POINT (116.2584305 39.8659273)
35869971,39.8542364,116.312964,3,node_001784,35869971,,,,POINT (116.312964 39.8542364)
35869977,39.8494872,116.3178803,3,node_001785,35869977,motorway_junction,29,,POINT (116.3178803 39.8494872)
8068535580,40.0192874,116.4112295,3,node_001786,8068535580,,,,POINT (116.4112295 40.0192874)
1654478121,39.8628408,116.2585364,4,node_001787,1654478121,traffic_signals,,,POINT (116.2585364 39.8628408)
1930483017,39.989129,116.0886375,3,node_001788,1930483017,,,,POINT (116.0886375 39.989129)
1930483035,39.9894356,116.0868085,3,node_001789,1930483035,,,,POINT (116.0868085 39.9894356)
2480788834,39.9019083,116.3044905,3,node_001790,2480788834,,,,POINT (116.3044905 39.9019083)
1930483062,39.9918826,116.0860414,3,node_001791,1930483062,,,,POINT (116.0860414 39.9918826)
1930483071,39.9929422,116.0876367,3,node_001792,1930483071,,,,POINT (116.0876367 39.9929422)
321557888,39.9841456,116.3030418,3,node_001793,321557888,motorway_junction,45A,,POINT (116.3030418 39.9841456)
7228937609,40.1670509,116.0850158,3,node_001794,7228937609,,,,POINT (116.0850158 40.1670509)
1930483081,39.9936883,116.0867716,3,node_001795,1930483081,,,,POINT (116.0867716 39.9936883)
533599627,39.9671859,116.3966478,3,node_001796,533599627,,,,POINT (116.3966478 39.9671859)
7228937618,40.1723516,116.0948794,3,node_001798,7228937618,,,,POINT (116.0948794 40.1723516)
7228937621,40.1751136,116.1240263,3,node_001799,7228937621,,,,POINT (116.1240263 40.1751136)
533599639,39.9673615,116.397288,3,node_001800,533599639,,,,POINT (116.397288 39.9673615)
533599641,39.9676268,116.3969454,3,node_001801,533599641,,,,POINT (116.3969454 39.9676268)
4780742047,39.8831212,116.113924,3,node_001804,4780742047,,,,POINT (116.113924 39.8831212)
1762186657,39.9761619,116.2949358,3,node_001805,1762186657,motorway_junction,,,POINT (116.2949358 39.9761619)
1762186660,39.9793765,116.2946145,3,node_001807,1762186660,,,,POINT (116.2946145 39.9793765)
2426918317,39.9227944,116.2917863,3,node_001808,2426918317,,,,POINT (116.2917863 39.9227944)
1762186670,39.9904888,116.2919903,3,node_001809,1762186670,,,,POINT (116.2919903 39.9904888)
2426918319,39.9229401,116.2920226,4,node_001810,2426918319,,,,POINT (116.2920226 39.9229401)
4780742064,39.8840751,116.1167968,3,node_001811,4780742064,,,,POINT (116.1167968 39.8840751)
2426918318,39.9229239,116.3005338,3,node_001812,2426918318,traffic_signals,,,POINT (116.3005338 39.9229239)
2290521532,39.9754442,116.5136965,3,node_001813,2290521532,,,,POINT (116.5136965 39.9754442)
2426918332,39.9433544,116.2971659,3,node_001814,2426918332,,,,POINT (116.2971659 39.9433544)
608736708,39.7791851,116.3153018,3,node_001815,608736708,motorway_junction,24B,,POINT (116.3153018 39.7791851)
608736711,39.7796488,116.311429,3,node_001816,608736711,,,,POINT (116.311429 39.7796488)
337499620,39.8631697,116.3069447,3,node_001820,337499620,,,,POINT (116.3069447 39.8631697)
337499621,39.8626248,116.3069418,3,node_001821,337499621,motorway_junction,31,,POINT (116.3069418 39.8626248)
35722732,39.9142401,116.4856164,3,node_001822,35722732,,,,POINT (116.4856164 39.9142401)
294114796,39.9656983,116.3196868,3,node_001823,294114796,,,,POINT (116.3196868 39.9656983)
35722734,39.9142795,116.4819791,3,node_001824,35722734,,,,POINT (116.4819791 39.9142795)
35722735,39.9142133,116.4786684,4,node_001825,35722735,traffic_signals,,,POINT (116.4786684 39.9142133)
35722736,39.9142385,116.4755044,4,node_001826,35722736,traffic_signals,,,POINT (116.4755044 39.9142385)
35722737,39.9143575,116.4719157,4,node_001827,35722737,,,,POINT (116.4719157 39.9143575)
35722739,39.9146811,116.4664038,4,node_001828,35722739,traffic_signals,,,POINT (116.4664038 39.9146811)
393582069,39.9937218,116.4392252,3,node_001829,393582069,,,,POINT (116.4392252 39.9937218)
393582073,39.9941643,116.4392041,3,node_001830,393582073,,,,POINT (116.4392041 39.9941643)
605804026,40.0131103,116.2904447,3,node_001831,605804026,,,,POINT (116.2904447 40.0131103)
1938249216,39.8695177,116.2622473,3,node_001832,1938249216,,,,POINT (116.2622473 39.8695177)
1207129601,39.8977412,116.3546905,3,node_001833,1207129601,,,,POINT (116.3546905 39.8977412)
1938249217,39.8696732,116.2630063,3,node_001834,1938249217,motorway_junction,4A,,POINT (116.2630063 39.8696732)
1207129603,39.9027323,116.3505343,3,node_001835,1207129603,motorway_junction,28,,POINT (116.3505343 39.9027323)
1207129605,39.9017504,116.3504268,3,node_001837,1207129605,,,,POINT (116.3504268 39.9017504)
1686001158,39.8474064,116.3315841,3,node_001838,1686001158,,,,POINT (116.3315841 39.8474064)
610850315,40.0453737,116.3299691,3,node_001839,610850315,,,,POINT (116.3299691 40.0453737)
537974283,39.9547517,116.2889637,3,node_001840,537974283,,,,POINT (116.2889637 39.9547517)
1207129622,39.9027766,116.3503807,3,node_001841,1207129622,,,,POINT (116.3503807 39.9027766)
1292883481,39.9223378,116.3491479,3,node_001842,1292883481,,,,POINT (116.3491479 39.9223378)
1686001178,39.8769049,116.3054396,3,node_001843,1686001178,,,,POINT (116.3054396 39.8769049)
294114843,39.9662364,116.3436204,3,node_001844,294114843,,,,POINT (116.3436204 39.9662364)
1686001179,39.8775543,116.30519,3,node_001845,1686001179,,,,POINT (116.30519 39.8775543)
1292883482,39.9287671,116.3500414,3,node_001846,1292883482,traffic_signals,,,POINT (116.3500414 39.9287671)
393582110,39.9935226,116.4405647,3,node_001847,393582110,,,,POINT (116.4405647 39.9935226)
345593375,39.8717642,116.4085398,3,node_001848,345593375,,,,POINT (116.4085398 39.8717642)
1292883492,39.9340289,116.3494975,3,node_001851,1292883492,motorway_junction,31,,POINT (116.3494975 39.9340289)
1292883495,39.9211369,116.3500246,3,node_001852,1292883495,motorway_junction,30A,,POINT (116.3500246 39.9211369)
726636073,39.9179741,116.2060548,3,node_001853,726636073,,,,POINT (116.2060548 39.9179741)
393582123,39.9939067,116.4402522,3,node_001854,393582123,,,,POINT (116.4402522 39.9939067)
1978209836,39.9197471,116.4840287,3,node_001855,1978209836,,,,POINT (116.4840287 39.9197471)
726636077,39.9204951,116.206506,3,node_001856,726636077,,,,POINT (116.206506 39.9204951)
2199148079,39.9068392,116.4538585,4,node_001857,2199148079,,,,POINT (116.4538585 39.9068392)
2047890999,39.9180953,116.4553166,4,node_001858,2047890999,,,,POINT (116.4553166 39.9180953)
726636089,39.9232262,116.1966646,3,node_001859,726636089,,,,POINT (116.1966646 39.9232262)
1292883513,39.9356626,116.3495745,3,node_001860,1292883513,,,,POINT (116.3495745 39.9356626)
1292883517,39.9249192,116.3502048,3,node_001861,1292883517,,,,POINT (116.3502048 39.9249192)
31331903,39.9475266,116.375946,3,node_001862,31331903,,,,POINT (116.375946 39.9475266)
1292883520,39.9283617,116.349596,3,node_001863,1292883520,,,,POINT (116.349596 39.9283617)
31331906,39.9477018,116.3980371,3,node_001864,31331906,,,,POINT (116.3980371 39.9477018)
8869418565,40.1653006,116.189944,3,node_001867,8869418565,,,,POINT (116.189944 40.1653006)
3133150790,39.8809043,116.0886655,3,node_001868,3133150790,,,,POINT (116.0886655 39.8809043)
605263430,39.8667176,116.6967174,3,node_001869,605263430,,,,POINT (116.6967174 39.8667176)
1292883524,39.9277381,116.3497826,3,node_001870,1292883524,,,,POINT (116.3497826 39.9277381)
1292883525,39.9252047,116.3500484,3,node_001871,1292883525,,,,POINT (116.3500484 39.9252047)
1292883528,39.9233774,116.3499442,3,node_001872,1292883528,,,,POINT (116.3499442 39.9233774)
2494912079,40.014924,116.324058,3,node_001873,2494912079,motorway_junction,1,,POINT (116.324058 40.014924)
1292883536,39.9350312,116.3498542,3,node_001874,1292883536,,,,POINT (116.3498542 39.9350312)
8835880543,39.9058974,116.3855503,4,node_001875,8835880543,,,,POINT (116.3855503 39.9058974)
2199344736,39.9473817,116.579578,3,node_001876,2199344736,,,,POINT (116.579578 39.9473817)
2199344737,39.9478935,116.5796091,3,node_001877,2199344737,motorway_junction,5,,POINT (116.5796091 39.9478935)
8835880545,39.906945,116.4116534,4,node_001878,8835880545,,,,POINT (116.4116534 39.906945)
3133150819,39.8813574,116.0913809,3,node_001879,3133150819,,,,POINT (116.0913809 39.8813574)
294114915,39.9662951,116.3572359,3,node_001880,294114915,motorway_junction,43,,POINT (116.3572359 39.9662951)
2199344740,39.9504511,116.5788086,3,node_001881,2199344740,,,,POINT (116.5788086 39.9504511)
2199344741,39.9509616,116.5785194,3,node_001882,2199344741,,,,POINT (116.5785194 39.9509616)
8835880548,39.9069503,116.4119,4,node_001883,8835880548,,,,POINT (116.4119 39.9069503)
726586982,40.0001933,116.4914152,3,node_001884,726586982,,,,POINT (116.4914152 40.0001933)
2199344738,39.9485263,116.5797766,3,node_001885,2199344738,,,,POINT (116.5797766 39.9485263)
2199344739,39.9490284,116.5794301,3,node_001886,2199344739,,,,POINT (116.5794301 39.9490284)
8835880546,39.9067736,116.4116624,4,node_001887,8835880546,,,,POINT (116.4116624 39.9067736)
8835880555,39.9071039,116.4206977,4,node_001888,8835880555,,,,POINT (116.4206977 39.9071039)
8835880556,39.9069451,116.4206952,4,node_001889,8835880556,,,,POINT (116.4206952 39.9069451)
8835880557,39.9069492,116.4209042,4,node_001890,8835880557,,,,POINT (116.4209042 39.9069492)
8835880558,39.9071101,116.4208961,4,node_001891,8835880558,,,,POINT (116.4208961 39.9071101)
9806403183,39.7377726,116.1963031,3,node_001892,9806403183,motorway_junction,10,,POINT (116.1963031 39.7377726)
35870320,39.8475727,116.3347863,4,node_001893,35870320,,,,POINT (116.3347863 39.8475727)
9806403181,39.7234084,116.1988842,3,node_001894,9806403181,,,,POINT (116.1988842 39.7234084)
35870323,39.8481165,116.3392361,3,node_001895,35870323,,,,POINT (116.3392361 39.8481165)
35870328,39.8495283,116.3443903,3,node_001896,35870328,,,,POINT (116.3443903 39.8495283)
726587014,39.9974182,116.4941696,3,node_001897,726587014,,,,POINT (116.4941696 39.9974182)
537974406,39.9530901,116.2901971,3,node_001898,537974406,,,,POINT (116.2901971 39.9530901)
31331978,39.9096974,116.429338,3,node_001899,31331978,motorway_junction,7A,,POINT (116.429338 39.9096974)
35870348,39.8555716,116.3876045,3,node_001900,35870348,motorway_junction,24,,POINT (116.3876045 39.8555716)
9307739800,39.7811514,116.3163749,3,node_001901,9307739800,,,,POINT (116.3163749 39.7811514)
605345435,39.8047408,116.3391351,3,node_001902,605345435,,,,POINT (116.3391351 39.8047408)
3483342496,39.8294843,116.3597199,3,node_001903,3483342496,,,,POINT (116.3597199 39.8294843)
3483342498,39.8296417,116.3583903,3,node_001904,3483342498,,,,POINT (116.3583903 39.8296417)
3483342499,39.8299283,116.3684239,3,node_001905,3483342499,,,,POINT (116.3684239 39.8299283)
3483342500,39.8301327,116.3694056,3,node_001906,3483342500,motorway_junction,24,,POINT (116.3694056 39.8301327)
3483342501,39.8302719,116.3678881,3,node_001907,3483342501,,,,POINT (116.3678881 39.8302719)
2357089958,39.8653481,116.3935675,3,node_001908,2357089958,,,,POINT (116.3935675 39.8653481)
2357089959,39.8655783,116.393031,3,node_001909,2357089959,,,,POINT (116.393031 39.8655783)
2357089960,39.8659161,116.3931768,3,node_001910,2357089960,,,,POINT (116.3931768 39.8659161)
2357089961,39.8704379,116.4007776,3,node_001911,2357089961,,,,POINT (116.4007776 39.8704379)
2357089962,39.8705582,116.4000412,3,node_001912,2357089962,,,,POINT (116.4000412 39.8705582)
605345486,39.8014256,116.3397108,3,node_001914,605345486,,,,POINT (116.3397108 39.8014256)
1891325648,39.8903735,116.2043818,3,node_001915,1891325648,,,,POINT (116.2043818 39.8903735)
605345491,39.8094016,116.3388799,3,node_001916,605345491,,,,POINT (116.3388799 39.8094016)
7785748180,39.9404177,116.5343861,3,node_001917,7785748180,,,,POINT (116.5343861 39.9404177)
7785748181,39.9404153,116.5357597,3,node_001918,7785748181,,,,POINT (116.5357597 39.9404153)
13288527574,39.8484729,116.3943509,3,node_001919,13288527574,,,,POINT (116.3943509 39.8484729)
13288527575,39.8456945,116.3945155,3,node_001920,13288527575,,,,POINT (116.3945155 39.8456945)
13288527576,39.8459883,116.3944984,3,node_001921,13288527576,,,,POINT (116.3944984 39.8459883)
13288527577,39.8453526,116.3940396,3,node_001922,13288527577,,,,POINT (116.3940396 39.8453526)
13288527578,39.8452842,116.3941735,3,node_001923,13288527578,,,,POINT (116.3941735 39.8452842)
13288527579,39.8458406,116.3941449,3,node_001924,13288527579,,,,POINT (116.3941449 39.8458406)
77305568,39.9074097,116.5165557,3,node_001925,77305568,,,,POINT (116.5165557 39.9074097)
1984976608,39.8116941,116.5040422,3,node_001926,1984976608,,,,POINT (116.5040422 39.8116941)
605918950,39.7153718,116.3374645,3,node_001927,605918950,,,,POINT (116.3374645 39.7153718)
605312745,39.8013449,116.4114304,4,node_001928,605312745,traffic_signals,,,POINT (116.4114304 39.8013449)
1984976618,39.8119468,116.5050657,3,node_001929,1984976618,,,,POINT (116.5050657 39.8119468)
605312750,39.8013114,116.4112319,3,node_001930,605312750,traffic_signals,,,POINT (116.4112319 39.8013114)
537974518,39.9466558,116.2898335,4,node_001931,537974518,,,,POINT (116.2898335 39.9466558)
1765070584,39.9664669,116.3702962,3,node_001932,1765070584,,,,POINT (116.3702962 39.9664669)
644617978,39.9570755,116.2111284,3,node_001933,644617978,,,,POINT (116.2111284 39.9570755)
1765070586,39.9666026,116.369629,3,node_001934,1765070586,motorway_junction,44,,POINT (116.369629 39.9666026)
8141002491,39.9394622,116.5703377,3,node_001935,8141002491,,,,POINT (116.5703377 39.9394622)
8141002490,39.9396623,116.5679163,3,node_001936,8141002490,,,,POINT (116.5679163 39.9396623)
8141002493,39.9392031,116.5677584,3,node_001937,8141002493,,,,POINT (116.5677584 39.9392031)
1984976638,39.8163077,116.5030976,3,node_001938,1984976638,motorway_junction,,,POINT (116.5030976 39.8163077)
11708176129,39.7648745,116.4242548,4,node_001939,11708176129,,,,POINT (116.4242548 39.7648745)
644617988,39.9538616,116.2151265,3,node_001940,644617988,,,,POINT (116.2151265 39.9538616)
9934771978,39.9218759,116.3385576,3,node_001941,9934771978,,,,POINT (116.3385576 39.9218759)
2426902287,39.9353016,116.2899436,3,node_001942,2426902287,motorway_junction,,,POINT (116.2899436 39.9353016)
1984976655,39.8167038,116.500374,3,node_001943,1984976655,,,,POINT (116.500374 39.8167038)
1891325718,39.8920932,116.2039649,3,node_001944,1891325718,motorway_junction,13A,,POINT (116.2039649 39.8920932)
9222461211,39.8836724,116.6616876,3,node_001945,9222461211,,,,POINT (116.6616876 39.8836724)
1891325726,39.8922133,116.202773,3,node_001946,1891325726,,,,POINT (116.202773 39.8922133)
7758632741,40.1721182,116.0934927,1,node_001947,7758632741,,,,POINT (116.0934927 40.1721182)
6654777126,39.8600016,116.4465764,3,node_001948,6654777126,,,,POINT (116.4465764 39.8600016)
7758632742,40.1710907,116.0921543,1,node_001949,7758632742,,,,POINT (116.0921543 40.1710907)
7758632744,40.1691075,116.0875129,1,node_001950,7758632744,,,,POINT (116.0875129 40.1691075)
9374930730,39.8886044,116.3418781,3,node_001951,9374930730,,,,POINT (116.3418781 39.8886044)
9374930731,39.8881804,116.3423021,3,node_001952,9374930731,,,,POINT (116.3423021 39.8881804)
9374930736,39.8882088,116.3414415,3,node_001953,9374930736,,,,POINT (116.3414415 39.8882088)
9134151473,39.7281824,116.214671,3,node_001954,9134151473,,,,POINT (116.214671 39.7281824)
11608971056,40.100232,116.2866748,3,node_001955,11608971056,,,,POINT (116.2866748 40.100232)
7758632753,40.1691516,116.0885512,1,node_001956,7758632753,,,,POINT (116.0885512 40.1691516)
9134151478,39.728975,116.2149088,3,node_001957,9134151478,,,,POINT (116.2149088 39.728975)
6778541879,39.9764721,116.5118139,4,node_001958,6778541879,,,,POINT (116.5118139 39.9764721)
9134151483,39.729806,116.215158,3,node_001959,9134151483,,,,POINT (116.215158 39.729806)
9702201151,39.8696503,116.3815145,3,node_001960,9702201151,,,,POINT (116.3815145 39.8696503)
1226512193,39.8777099,116.2903971,3,node_001961,1226512193,,,,POINT (116.2903971 39.8777099)
9702201153,39.870362,116.3788531,4,node_001962,9702201153,,,,POINT (116.3788531 39.870362)
1802524483,39.9146308,116.5006387,4,node_001963,1802524483,traffic_signals,,,POINT (116.5006387 39.9146308)
1802524489,39.9146507,116.5027804,3,node_001964,1802524489,,,,POINT (116.5027804 39.9146507)
1802524494,39.9146803,116.5043314,3,node_001965,1802524494,,,,POINT (116.5043314 39.9146803)
1802524498,39.9147071,116.5006355,4,node_001966,1802524498,traffic_signals,,,POINT (116.5006355 39.9147071)
1891325779,39.8931456,116.2052233,3,node_001967,1891325779,motorway_junction,31B,,POINT (116.2052233 39.8931456)
1634899800,39.8536253,116.3937709,3,node_001968,1634899800,,,,POINT (116.3937709 39.8536253)
11590915928,39.7882061,116.2634627,3,node_001969,11590915928,,,,POINT (116.2634627 39.7882061)
1252054873,39.8297392,116.3674017,4,node_001970,1252054873,,,,POINT (116.3674017 39.8297392)
1802524504,39.9147995,116.5027872,3,node_001971,1802524504,,,,POINT (116.5027872 39.9147995)
1802524511,39.9148211,116.5058531,4,node_001972,1802524511,traffic_signals,,,POINT (116.5058531 39.9148211)
1802524515,39.9148459,116.5043407,3,node_001973,1802524515,,,,POINT (116.5043407 39.9148459)
1891325799,39.8937906,116.206118,3,node_001974,1891325799,motorway_junction,13B,,POINT (116.206118 39.8937906)
1802524519,39.9148938,116.5058448,4,node_001975,1802524519,traffic_signals,,,POINT (116.5058448 39.9148938)
287971177,39.8637875,116.3418553,3,node_001976,287971177,,,,POINT (116.3418553 39.8637875)
1802524527,39.9153212,116.5123665,4,node_001977,1802524527,traffic_signals,,,POINT (116.5123665 39.9153212)
1891325813,39.8943514,116.2081971,3,node_001978,1891325813,,,,POINT (116.2081971 39.8943514)
1929025398,40.0446873,116.1121906,3,node_001979,1929025398,,,,POINT (116.1121906 40.0446873)
1802524536,39.9153998,116.5123782,4,node_001980,1802524536,traffic_signals,,,POINT (116.5123782 39.9153998)
1634899833,39.855467,116.3882931,3,node_001981,1634899833,traffic_signals,,,POINT (116.3882931 39.855467)
1634899835,39.8554993,116.4059777,3,node_001982,1634899835,,,,POINT (116.4059777 39.8554993)
1634899836,39.8555966,116.3966892,3,node_001983,1634899836,motorway_junction,,,POINT (116.3966892 39.8555966)
1634899837,39.8556157,116.4045803,3,node_001984,1634899837,motorway_junction,23,,POINT (116.4045803 39.8556157)
1634899838,39.8557169,116.3842804,3,node_001985,1634899838,,,,POINT (116.3842804 39.8557169)
4966029187,39.9068249,116.4974438,3,node_001986,4966029187,,,,POINT (116.4974438 39.9068249)
9345406853,39.8958391,116.3029419,3,node_001987,9345406853,,,,POINT (116.3029419 39.8958391)
606787469,39.8772509,116.6695497,5,node_001988,606787469,,,,POINT (116.6695497 39.8772509)
1802524558,39.9157225,116.5151585,4,node_001989,1802524558,traffic_signals,,,POINT (116.5151585 39.9157225)
1929025423,40.0451525,116.1125859,3,node_001990,1929025423,,,,POINT (116.1125859 40.0451525)
4975040400,39.6804316,116.4512478,3,node_001991,4975040400,,,,POINT (116.4512478 39.6804316)
610572175,40.0752875,116.5822733,3,node_001992,610572175,,,,POINT (116.5822733 40.0752875)
1802524557,39.9156415,116.5151821,4,node_001993,1802524557,traffic_signals,,,POINT (116.5151821 39.9156415)
656086936,39.9374939,116.3394182,3,node_001994,656086936,,,,POINT (116.3394182 39.9374939)
1634899866,39.8580434,116.3935279,3,node_001995,1634899866,,,,POINT (116.3935279 39.8580434)
1634899867,39.8585392,116.3933241,3,node_001996,1634899867,,,,POINT (116.3933241 39.8585392)
4975040410,39.6851539,116.4498674,3,node_001997,4975040410,,,,POINT (116.4498674 39.6851539)
656086941,39.9370294,116.3383891,3,node_001998,656086941,,,,POINT (116.3383891 39.9370294)
1984976796,39.8176389,116.4955557,3,node_001999,1984976796,,,,POINT (116.4955557 39.8176389)
1891325852,39.8952889,116.2058351,3,node_002000,1891325852,,,,POINT (116.2058351 39.8952889)
4975040417,39.6787471,116.4490028,3,node_002001,4975040417,,,,POINT (116.4490028 39.6787471)
656086946,39.9382634,116.3432977,3,node_002002,656086946,,,,POINT (116.3432977 39.9382634)
1343051684,39.8425205,116.2022787,4,node_002003,1343051684,,,,POINT (116.2022787 39.8425205)
4066088870,39.8920095,116.5407903,3,node_002004,4066088870,,,,POINT (116.5407903 39.8920095)
294115251,39.9668196,116.3794026,3,node_002005,294115251,,,,POINT (116.3794026 39.9668196)
1303500724,39.9070251,116.4669731,3,node_002006,1303500724,,,,POINT (116.4669731 39.9070251)
656086969,39.937076,116.337848,3,node_002007,656086969,,,,POINT (116.337848 39.937076)
1303500731,39.9043552,116.4554635,3,node_002008,1303500731,,,,POINT (116.4554635 39.9043552)
606787516,39.8773375,116.6696933,4,node_002009,606787516,,,,POINT (116.6696933 39.8773375)
1670551493,39.948605,116.2686331,3,node_002010,1670551493,,,,POINT (116.2686331 39.948605)
