road_node_id,original_node_id,x,y
node_002797,4978729197,116.318784,39.6725751
node_002798,321855729,116.4455947,39.9584954
node_002799,321855730,116.4468122,39.9575662
node_002800,1406705907,116.6654214,39.8392429
node_002801,343318771,116.273461,39.8749583
node_002802,343318776,116.2719062,39.8755536
node_002803,1941971194,116.1551626,39.7717396
node_002804,324264187,116.2986042,39.9224764
node_002805,1300406530,116.4296331,39.904312
node_002806,12553658627,116.1431194,39.7738305
node_002807,1406705924,116.6619642,39.839639
node_002808,12553658628,116.1430216,39.7736779
node_002809,12553658626,116.1451178,39.7738369
node_002810,1406705927,116.6635186,39.8396968
node_002811,8498012424,116.6468391,39.8441587
node_002812,1300406537,116.4285925,39.9069472
node_002813,320643342,116.5324545,39.9080363
node_002814,1406705936,116.6610054,39.8401148
node_002815,320643345,116.5356472,39.9077681
node_002816,320692496,116.5419739,39.8643871
node_002817,332472595,116.3933225,39.8588997
node_002818,1532469524,116.3393906,39.8253535
node_002819,12553658645,116.1308119,39.7740399
node_002820,12553658646,116.1308908,39.7741993
node_002821,1406705941,116.6609688,39.8402775
node_002822,12553658648,116.1272617,39.7740709
node_002823,12553658649,116.1289797,39.7740949
node_002824,12553658644,116.1321513,39.7739149
node_002825,1941971227,116.1599641,39.7722857
node_002826,12553658651,116.1273233,39.7744194
node_002827,1406705949,116.6619835,39.8404332
node_002828,12553658650,116.1288259,39.7742651
node_002829,12553658647,116.1325582,39.7742516
node_002830,1621418264,116.2130619,39.9537716
node_002831,287334687,116.3990296,39.8705296
node_002832,287334692,116.4379654,39.8931084
node_002833,1941971258,116.1604046,39.7726535
node_002834,1891311936,116.2014484,39.8902269
node_002835,3268419908,116.2491455,39.7680147
node_002836,1840701765,116.4368027,39.8951908
node_002837,11818148168,116.6175174,39.9129128
node_002838,296345930,116.2370251,39.8586765
node_002839,1840701770,116.4366665,39.8964552
node_002840,331211092,116.5056348,39.9064527
node_002841,331211100,116.4960612,39.9065277
node_002842,1304748388,116.6148166,39.9055539
node_002843,1941971304,116.1529354,39.7732036
node_002844,1941971305,116.1572479,39.7732459
node_002845,11100987756,116.0853402,39.9967731
node_002846,343318895,116.2774276,39.848553
node_002847,3268419955,116.1942044,39.7629806
node_002848,343318900,116.2771537,39.8620483
node_002849,1941971316,116.1509602,39.7734333
node_002850,296345972,116.2321667,39.8552667
node_002851,1941971326,116.1521451,39.7735166
node_002852,292594052,116.3500363,39.9446897
node_002853,1840701830,116.4302212,39.9017917
node_002854,1304748427,116.6165559,39.905531
node_002855,330588556,116.3150261,39.8878802
node_002856,11583971725,116.3385741,39.8147056
node_002857,11583971726,116.3387594,39.8142984
node_002858,1840701843,116.4277103,39.9350708
node_002859,1840701847,116.3695052,39.9473657
node_002860,2473238939,116.3912825,39.759757
node_002861,2473238944,116.3912184,39.7598931
node_002862,1941971360,116.1576995,39.7740663
node_002863,3387744676,116.0875621,39.7668024
node_002864,2473238953,116.3934441,39.7601146
node_002865,746496428,116.4569024,39.9745973
node_002866,2473238959,116.3947729,39.7604431
node_002867,296346031,116.2306672,39.8508794
node_002868,9192169906,116.1186322,39.6794781
node_002869,5776417205,116.401043,39.8037895
node_002870,380690871,116.5583968,40.1121021
node_002871,2473238968,116.3936544,39.7606616
node_002872,2473238973,116.3960831,39.7607381
node_002873,8577212870,116.5124354,39.9153304
node_002874,8577212871,116.5124796,39.9154123
node_002875,2473238993,116.3977769,39.7611433
node_002876,2473238998,116.3952016,39.7611795
node_002877,9202475479,116.0543819,39.6828777
node_002878,11887043032,116.2014181,39.8138388
node_002879,1941971417,116.1597956,39.7756303
node_002880,720691674,116.4375282,40.0186501
node_002881,343319005,116.2703265,39.8638868
node_002882,2473239006,116.3961749,39.7614097
node_002883,9722438110,116.4395753,39.8832395
node_002884,381936095,116.5925696,40.1428339
node_002885,2473239015,116.3977127,39.7616112
node_002886,11978564072,116.7266431,39.8588632
node_002887,7785619945,116.4473648,39.8315514
node_002888,7785619946,116.4499975,39.8316928
node_002889,7785619947,116.4487125,39.831721
node_002890,9081692653,116.3603942,39.8682429
node_002891,2473239021,116.3997117,39.7617521
node_002892,11978564077,116.7270384,39.8586545
node_002893,343319025,116.2773205,39.8614703
node_002894,2473239028,116.3999521,39.7619477
node_002895,9081692667,116.3682121,39.8695319
node_002896,2490851835,116.1452725,39.9228038
node_002897,2490851838,116.14609,39.92282
node_002898,9081692673,116.3683587,39.8695434
node_002899,1532469761,116.3682766,39.855475
node_002900,1532469763,116.3674436,39.8555591
node_002901,2490851841,116.1450487,39.9228862
node_002902,2490851842,116.1469765,39.9229414
node_002903,1417716234,116.2027989,39.8404318
node_002904,4686651915,116.5551719,40.1009768
node_002905,9081692684,116.3697064,39.8690621
node_002906,4686651917,116.555084,40.1005035
node_002907,6876275212,116.3161363,40.0300512
node_002908,4686651921,116.555243,40.1014025
node_002909,1417716245,116.2034594,39.8423211
node_002910,35856925,116.483633,39.882798
node_002911,11978564133,116.739131,39.8555552
node_002912,11978564134,116.7389425,39.8557508
node_002913,1417716263,116.2175185,39.8445893
node_002914,1406706228,116.5524834,39.8673067
node_002915,1417716277,116.222112,39.8458883
node_002916,1188766264,116.4282218,39.9879188
node_002917,1188766265,116.4270528,39.987878
node_002918,3387744825,116.0943521,39.768708
node_002919,27484730,116.3473067,39.9671179
node_002920,533652025,116.4098236,39.9067127
node_002921,27484729,116.3471527,39.9638588
node_002922,3387744827,116.0936117,39.7687295
node_002923,1406706241,116.5519765,39.8674424
node_002924,1417716293,116.2650678,39.8640046
node_002925,1417716294,116.2664797,39.8640783
node_002926,1417716295,116.2670164,39.8641659
node_002927,1417716296,116.2659739,39.8643153
node_002928,322003527,116.6374097,39.8943252
node_002929,332472909,116.3891569,39.8699528
node_002930,3387744849,116.10052,39.7704999
node_002931,1406706259,116.5506605,39.8676525
node_002932,1417716312,116.2931462,39.8650171
node_002933,10314441305,116.1007985,39.9596065
node_002934,606757466,116.6379377,39.8936277
node_002935,10314441307,116.103598,39.9607214
node_002936,1417716319,116.2958763,39.8652062
node_002937,3387744863,116.0971092,39.77138
node_002938,701735521,116.3766731,39.9864079
node_002939,1417716322,116.2929483,39.8652492
node_002940,606757472,116.6380535,39.8937086
node_002941,269427300,116.2864197,40.1015159
node_002942,1417716324,116.2920588,39.8653261
node_002943,1417716326,116.296685,39.8653812
node_002944,1634902630,116.3779212,39.8557532
node_002945,1417716327,116.2955021,39.8654407
node_002946,1634902631,116.3748601,39.8557758
node_002947,1406706278,116.5378033,39.8679832
node_002948,701735524,116.3812337,39.9871376
node_002949,1406706284,116.5353579,39.8680614
node_002950,1634902636,116.3754518,39.8559447
node_002951,3387744871,116.0961524,39.7721719
node_002952,1362305647,116.3038187,39.9449589
node_002953,605364848,116.3255226,39.702657
node_002954,1417716337,116.2964011,39.8656411
node_002955,322527849,116.4553467,39.8798191
node_002956,1406706295,116.5353035,39.8681931
node_002957,1362305657,116.3070633,39.9625366
node_002958,1362305658,116.3074798,39.962833
node_002959,1362305659,116.3072105,39.9630635
node_002960,1362305660,116.307938,39.9631511
node_002961,1406706300,116.530869,39.8682443
node_002962,1362305661,116.3084602,39.9631918
node_002963,1362305663,116.3088765,39.9634998
node_002964,9723290240,116.2810842,39.9710215
node_002965,1362305665,116.3093917,39.9638511
node_002966,1362305662,116.309083,39.9632709
node_002967,1406706303,116.5309666,39.8683608
node_002968,1362305669,116.3017731,39.9644203
node_002969,1695490695,116.2990611,39.8954959
node_002970,1056760456,116.3570088,39.8674185
node_002971,1056760457,116.3958113,39.8712006
node_002972,1695490698,116.2939976,39.8958029
node_002973,1406706315,116.5301035,39.8685938
node_002974,1362305674,116.3012101,39.9644507
node_002975,1362305678,116.3012146,39.9654045
node_002976,1362305679,116.3013418,39.965462
node_002977,1406706320,116.5188729,39.8687321
node_002978,604840594,116.2987852,39.9429302
node_002979,320479896,116.2964673,39.7796717
node_002980,1406706332,116.518659,39.8688903
node_002981,605266590,116.6327222,39.8019794
node_002982,9934791326,116.3299022,39.8884222
node_002983,605266592,116.6354808,39.8037571
node_002984,605266596,116.6360066,39.8041382
node_002985,9110856356,116.1986126,39.8878276
node_002986,605266599,116.6376237,39.8057355
node_002987,605266601,116.6326237,39.8020996
node_002988,1406706346,116.5196813,39.8689867
node_002989,1056760493,116.3608538,39.869094
node_002990,1056760496,116.3703086,39.869746
node_002991,4975043250,116.4514672,39.6804947
node_002992,292594360,116.3499165,39.9440181
node_002993,1056760504,116.3657562,39.8694263
node_002994,1056760509,116.3618777,39.8684565
node_002995,12877734590,116.258555,39.9061603
node_002996,3897647811,116.4880326,39.691317
node_002997,1891295940,116.1329306,39.8878517
node_002998,269427397,116.3151929,40.063901
node_002999,1056760520,116.371474,39.8691842
node_003000,4975043274,116.4509461,39.6837448
node_003001,4975043275,116.4513783,39.6839187
node_003002,9374900940,116.3439623,39.8878522
node_003003,9374900945,116.3439232,39.8862854
node_003004,9374900948,116.3427102,39.8865875
node_003005,321938134,116.2915183,39.9453685
node_003006,9673384671,116.45897,39.9072707
node_003007,9673384674,116.4598394,39.9070734
node_003008,9794904809,116.3960734,39.8146842
node_003009,1364140780,116.3143476,39.9840394
node_003010,1364140794,116.3186074,39.9843302
node_003011,343319291,116.2753361,39.8680371
node_003012,296346363,116.2498295,39.8638472
node_003013,2546754306,116.4459837,39.789091
node_003014,2207736584,116.2508779,40.0999174
node_003015,1406706442,116.6499783,39.8898385
node_003016,332620555,116.4231578,39.8570918
node_003017,1406706445,116.6500626,39.8899359
node_003018,605266702,116.6378955,39.8060626
node_003019,9792693015,116.2154054,39.7339963
node_003020,296346391,116.234891,39.8576769
node_003021,606364443,116.5833355,39.8288718
node_003022,606364445,116.5769148,39.8222064
node_003023,605365025,116.3232863,39.6950332
node_003024,324264740,116.3285238,39.9216444
node_003025,3647578925,116.0577846,39.7277578
node_003026,1813996338,116.463106,40.0129254
node_003027,332948276,116.3511577,39.851299
node_003028,76440376,116.3834208,39.8699917
node_003029,76440384,116.3643723,39.8686541
node_003030,27484993,116.3152706,39.9062394
node_003031,27484994,116.3150345,39.9062397
node_003032,1405150021,116.5823916,40.1105701
node_003033,27484999,116.3106697,39.9062709
node_003034,2099798857,116.3054561,40.0431082
node_003035,2476598090,116.4389153,39.789533
node_003036,76440394,116.3501344,39.8670997
node_003037,1634509644,116.4390727,39.9021114
node_003038,1405150026,116.4789624,40.1116968
node_003039,2476598094,116.4389018,39.7896734
node_003040,1405150031,116.4782136,40.1121888
node_003041,9999311699,116.2890148,39.9440699
node_003042,332948308,116.3489146,39.8511281
node_003043,332948310,116.344819,39.8499632
node_003044,9794904920,116.3948607,39.8391223
node_003045,1634509658,116.4497711,39.9026356
node_003046,1984963420,116.5061017,39.8139869
node_003047,1634509660,116.4496567,39.9027026
node_003048,1634509662,116.4513769,39.9027477
node_003049,320643934,116.5392745,39.9035587
node_003050,1634509664,116.4487588,39.9027847
node_003051,6390227805,116.4187424,39.8565551
node_003052,1984963425,116.5041672,39.8153522
node_003053,1984963426,116.5033202,39.8157158
node_003054,1984963427,116.4937129,39.8166417
node_003055,1634509665,116.4513078,39.9028354
node_003056,1634509669,116.4524088,39.9030102
node_003057,1771676518,116.267913,39.8929717
node_003058,76456805,116.4834329,39.9865436
node_003059,1771676520,116.2681429,39.8929764
node_003060,1984963433,116.4998332,39.8180295
node_003061,3897647978,116.48282,39.696919
node_003062,1634509676,116.4598779,39.9032715
node_003063,320693100,116.5407215,39.8680199
node_003064,1771676527,116.2679107,39.8935038
node_003065,1634509680,116.4600547,39.9034115
node_003066,1634509681,116.4590457,39.903438
node_003067,1771676530,116.2681479,39.8942081
node_003068,3647578995,116.0491845,39.7365757
node_003069,1984963442,116.4972831,39.8195204
node_003070,1771676532,116.2685395,39.8944754
node_003071,1634509686,116.4653967,39.9037612
node_003072,1634509687,116.4670764,39.9038221
node_003073,1771676536,116.2674358,39.8946038
node_003074,1984963449,116.503929,39.8204331
node_003075,1634509688,116.4758795,39.9039778
node_003076,1405150073,116.4826698,40.1138686
node_003077,1634509692,116.4763231,39.9040772
node_003078,1634509693,116.4757262,39.9041546
node_003079,1405150075,116.483666,40.1138866
node_003080,1634509697,116.4763861,39.9042852
node_003081,1405150081,116.4843273,40.1139598
node_003082,530654084,116.2392086,39.9062436
node_003083,64529291,116.4590381,39.9067681
node_003084,1405150095,116.4789405,40.1140975
node_003085,1771676571,116.271044,39.8955455
node_003086,332948381,116.3401291,39.8508354
node_003087,1771676575,116.2651783,39.8955639
node_003088,1405150112,116.4795275,40.114384
node_003089,321561505,116.5719767,39.7537329
node_003090,321561508,116.5749946,39.754735
node_003091,1405150122,116.4813048,40.1146522
node_003092,332948394,116.334599,39.8478381
node_003093,332948395,116.3320961,39.8478152
node_003094,1405150126,116.4781303,40.1147419
node_003095,1405150127,116.4790209,40.1147433
node_003096,605283246,116.2744062,39.6900661
node_003097,727245751,116.5934882,39.9107212
node_003098,1771676606,116.2739454,39.8957924
node_003099,1771676607,116.2677302,39.8957927
node_003100,604775360,116.2949949,39.8798382
node_003101,332948415,116.3230387,39.84801
node_003102,1771676610,116.2644832,39.8957994
node_003103,321938370,116.2822038,39.9455587
node_003104,332948418,116.3176764,39.8499816
node_003105,1405150149,116.4788762,40.1150541
node_003106,320480198,116.2709769,39.7742105
node_003107,9296257994,116.4002546,39.9064374
node_003108,9296257995,116.4005562,39.9064501
node_003109,321856458,116.4461827,39.9562336
node_003110,9296257997,116.4004073,39.9066074
node_003111,9296258000,116.4052373,39.9067573
node_003112,9296258001,116.4053102,39.9067589
node_003113,604939223,116.2971161,39.9712882
node_003114,1405150173,116.4749318,40.1155817
node_003115,1836655582,116.2274253,39.8955259
node_003116,10931626974,116.2890252,39.9063011
node_003117,10931626975,116.289022,39.906176
node_003118,1836655585,116.2499503,39.8955297
node_003119,604939234,116.2938582,39.9866152
node_003120,604939235,116.2935851,39.9885858
node_003121,1870668770,116.4444103,39.9820649
node_003122,1836655589,116.2514613,39.8956494
node_003123,1836655590,116.2384842,39.8956532
node_003124,1870668773,116.4441149,39.982464
node_003125,604939239,116.2926848,39.9901186
node_003126,1363518436,116.4230624,39.8115058
node_003127,10931626977,116.2888249,39.9061748
node_003128,1870668782,116.3584024,39.9856354
node_003129,1363518447,116.4233936,39.812131
node_003130,322446320,116.413964,39.8697345
node_003131,1363518449,116.4231614,39.812192
node_003132,1836655602,116.251347,39.8957912
node_003133,1836655600,116.2418994,39.895781
node_003134,1840718832,116.4148278,39.869644
node_003135,1840718837,116.4135551,39.8698341
node_003136,2480415734,116.7072264,39.9236872
node_003137,1836655601,116.2409946,39.8957793
node_003138,1836655608,116.2498431,39.8959444
node_003139,1836655607,116.2276638,39.8959286
node_003140,1836655610,116.2443765,39.8959486
node_003141,10931626995,116.2888246,39.9062969
node_003142,10931627000,116.2898733,39.9173006
node_003143,1405150202,116.4744345,40.1159406
node_003144,10931627002,116.2915392,39.9207923
node_003145,1363518463,116.4231328,39.8123599
node_003146,321938435,116.2847943,39.9462613
node_003147,1840718856,116.416839,39.8700185
node_003148,1327784970,116.2820164,39.9062771
node_003149,1870668811,116.4238606,39.987448
node_003150,1870668812,116.4234795,39.9875763
node_003151,1405150219,116.4730352,40.1161789
node_003152,10931643406,116.2913832,39.921393
node_003153,1363518482,116.4203045,39.8167838
node_003154,1363518483,116.420821,39.8164997
node_003155,1363518484,116.4196945,39.8172285
node_003156,1363518485,116.4204841,39.8170961
node_003157,528589846,116.5364934,39.8683255
node_003158,1226548248,116.3538234,39.9663988
node_003159,1363518494,116.4153112,39.8234769
node_003160,380691487,116.6323846,40.1655112
node_003161,1363518496,116.4158887,39.8236541
node_003162,1363518500,116.4156286,39.824085
node_003163,1771676710,116.2688323,39.896264
node_003164,1405150248,116.5810579,40.116822
node_003165,1226548265,116.3484318,39.9675163
node_003166,1226548267,116.3518813,39.966501
node_003167,1226548268,116.3532038,39.9662721
node_003168,533603372,116.4049916,39.9678321
node_003169,1405150252,116.4781051,40.1168705
node_003170,8250942509,116.3961151,39.8138456
node_003171,322446384,116.4151347,39.8690902
node_003172,331211822,116.5273942,39.9085928
node_003173,331211827,116.5192975,39.9081436
node_003174,1405150260,116.4701331,40.1171008
node_003175,1080697911,116.1134788,39.9320665
node_003176,1405150263,116.4786676,40.117172
node_003177,2424906811,116.3856338,39.9061421
node_003178,287335484,116.3955009,39.8260791
node_003179,1363518526,116.4155524,39.8392337
node_003180,1363518527,116.4153676,39.8392191
node_003181,1836655680,116.2047595,39.9061015
node_003182,1836655681,116.2151615,39.9061201
node_003183,1405150270,116.4782323,40.1174879
node_003184,605283391,116.2826613,39.688376
node_003185,9999295556,116.3485388,39.9671836
node_003186,1405150272,116.5788858,40.1176429
node_003187,605283393,116.2862686,39.688801
node_003188,1405150275,116.4784212,40.1177285
node_003189,1771676744,116.2696924,39.8969221
node_003190,1836655690,116.2151598,39.9062189
node_003191,1771676746,116.2665581,39.8969954
node_003192,332620877,116.4280999,39.8575507
node_003193,1836655694,116.2627327,39.9062739
node_003194,10184074319,116.438038,39.890792
node_003195,332620878,116.4241556,39.8573099
node_003196,287335505,116.3950828,39.8260487
node_003197,332620881,116.418344,39.8567891
node_003198,1405150293,116.5186871,40.1188082
node_003199,332620885,116.4195448,39.8565202
node_003200,1940022361,116.1323752,39.7511183
node_003201,1405150298,116.5187015,40.1189242
node_003202,1405150308,116.5121262,40.1193743
node_003203,1405150313,116.5769689,40.1194944
node_003204,1405150317,116.5167518,40.1197938
node_003205,1405150325,116.5219408,40.1203722
node_003206,35857532,116.48362,39.8776873
node_003207,1405150332,116.5265505,40.1207423
node_003208,1405150336,116.5193753,40.1210585
node_003209,332948609,116.3424119,39.8491599
node_003210,1405150341,116.5194028,40.1211492
node_003211,35857542,116.4811854,39.8614054
node_003212,10931643526,116.2080748,39.9541231
node_003213,1634854023,116.4432266,39.8584026
node_003214,1634854025,116.4449371,39.8585615
node_003215,35857547,116.4803328,39.8554411
node_003216,605283467,116.2772434,39.6900865
node_003217,1405150347,116.5484456,40.1212176
node_003218,35857550,116.4796188,39.8509959
node_003219,5840872591,116.6077973,40.1521894
node_003220,332948621,116.3394411,39.8460186
node_003221,233759888,116.4561799,39.9748141
node_003222,1405150352,116.5484365,40.1212909
node_003223,534553754,116.2903787,39.7756662
node_003224,332948634,116.3368907,39.8476973
node_003225,5840872604,116.5948807,40.1446876
node_003226,1940022430,116.1365707,39.7529544
node_003227,332948639,116.3387836,39.8472107
node_003228,1405150376,116.5416505,40.1220384
node_003229,1634854056,116.4506958,39.863137
node_003230,5840872621,116.5984995,40.1471578
node_003231,1771676846,116.2678245,39.9062857
node_003232,534553775,116.2937122,39.7782806
node_003233,734045359,116.3615215,39.9058985
node_003234,1771676848,116.2678457,39.9070725
node_003235,1771676849,116.2683406,39.9070759
node_003236,1634854061,116.4505624,39.8632236
node_003237,1405150382,116.5548944,40.1221125
node_003238,1634854064,116.4514472,39.863539
node_003239,321561782,116.6198194,39.7886118
node_003240,1634854066,116.4511454,39.8638891
node_003241,1634854068,116.453728,39.8661054
node_003242,1771676857,116.2679309,39.9094815
node_003243,1634854070,116.4543406,39.8666509
node_003244,1405150392,116.5496999,40.1222501
node_003245,1634854074,116.4543763,39.8667365
node_003246,1634854075,116.454882,39.8670234
node_003247,1634854077,116.4543464,39.8671375
node_003248,1405150399,116.5468325,40.1223468
node_003249,734045382,116.3634704,39.9057172
node_003250,1634854089,116.4550611,39.8852562
node_003251,1634854092,116.4552649,39.8860256
node_003252,9792414925,116.3853569,39.8555887
node_003253,1634854095,116.4548776,39.8862067
node_003254,9034966224,116.4543453,39.9069593
node_003255,720692434,116.4370963,40.019403
node_003256,245114069,116.3202081,39.8886126
node_003257,1634854101,116.4554247,39.8866055
node_003258,9128469719,116.3779318,39.7133384
node_003259,321938647,116.2678527,39.942566
node_003260,720692440,116.437259,40.0201179
node_003261,720692439,116.4355212,40.0202685
node_003262,1634854108,116.4549379,39.8884439
node_003263,9589548254,116.3620663,39.8544736
node_003264,9589548257,116.3636621,39.854767
node_003265,1851958499,116.1490777,40.1219538
node_003266,5356987628,116.1001937,39.6824051
node_003267,5356987629,116.2139925,39.7532002
node_003268,5356987630,116.0614154,39.6829923
node_003269,1771676911,116.268096,39.937486
node_003270,605267183,116.635672,39.8047055
node_003271,1405150444,116.548163,40.1233212
node_003272,1634854125,116.4553275,39.8891614
node_003273,1405150447,116.548157,40.1233941
node_003274,1940022512,116.1367017,39.7546101
node_003275,1634854128,116.4551632,39.8893393
node_003276,5356987638,116.0515609,39.6827036
node_003277,1405150450,116.4780475,40.1235642
node_003278,1634854130,116.4556174,39.894177
node_003279,1405150453,116.5734264,40.1266399
node_003280,1405150454,116.5735788,40.1266357
node_003281,1634854133,116.4554455,39.8948952
node_003282,1940022522,116.137979,39.7546806
node_003283,1634854140,116.4554623,39.8956723
node_003284,331146495,116.3413624,39.9665122
node_003285,5356987652,116.0572987,39.6828639
node_003286,1634854149,116.455637,39.8961491
node_003287,332948746,116.335284,39.8474871
node_003288,9722438938,116.4384095,39.8832087
node_003289,1940022558,116.1383446,39.7552524
node_003290,5356987683,116.0787814,39.6839751
node_003291,8714364196,116.2510469,40.0997953
node_003292,8714364195,116.2502094,40.0995265
node_003293,5356987685,116.2130581,39.7600076
node_003294,5356987687,116.2069401,39.6938372
node_003295,10823591208,116.3494319,40.0195556
node_003296,10923992364,116.2773987,39.9062695
node_003297,5356987693,116.0821393,39.6840529
node_003298,332948781,116.3387443,39.8489155
node_003299,10923992366,116.2772887,39.9061744
node_003300,10923992365,116.2772895,39.90627
node_003301,10923992369,116.2773943,39.9061741
node_003302,5356987699,116.2066928,39.6921336
node_003303,1940022579,116.1413274,39.7574891
node_003304,332473654,116.3958861,39.8301644
node_003305,332948793,116.3411043,39.8476327
node_003306,333161788,116.2679209,39.8983472
node_003307,356705597,116.7023762,39.9225023
node_003308,5356987711,116.0496197,39.6826135
node_003309,321938755,116.3108594,39.9383333
node_003310,332621124,116.4373782,39.8577259
node_003311,13258057029,116.3198949,40.0971864
node_003312,321938757,116.3137268,39.9378062
node_003313,4019873093,116.2662503,39.7795493
node_003314,4019873099,116.2658859,39.7750266
node_003315,332948811,116.3400463,39.8458033
node_003316,604824910,116.3037493,39.9418191
node_003317,605332821,116.3369782,39.7572213
node_003318,4019873114,116.2663267,39.7797122
node_003319,294118747,116.3162226,39.9659718
node_003320,4019873117,116.2719383,39.7738859
node_003321,3691210078,116.4151243,39.7853503
node_003322,605332832,116.3376528,39.7546924
node_003323,9159845219,116.4448307,39.7545381
node_003324,1771677027,116.2943777,39.9818885
node_003325,3691210084,116.4153098,39.7854677
node_003326,8498013541,116.6579273,39.8462599
node_003327,734045550,116.3638839,39.9058706
node_003328,1634952563,116.452335,39.9068016
node_003329,13258057075,116.3291327,40.0971047
node_003330,529343861,116.2861325,39.9609612
node_003331,604824949,116.3037432,39.9421431
node_003332,1361192316,116.3317256,39.9847142
node_003333,1361192318,116.3307719,39.9847899
node_003334,1361192322,116.330646,39.9849499
node_003335,7393142146,116.0796638,39.7255109
node_003336,13258057091,116.353667,40.0982252
node_003337,1361192326,116.3316754,39.9851812
node_003338,9671452040,116.4286702,39.9070913
node_003339,734045580,116.3716052,39.9058649
node_003340,9671452047,116.4292053,39.9070993
node_003341,9498305935,116.0631578,39.991923
node_003342,11709932944,116.3367418,39.7642683
node_003343,1771677081,116.2936078,39.9862483
node_003344,11541898649,116.0775366,39.7023892
node_003345,1851958684,116.1489155,40.1252675
node_003346,9498305949,116.0630911,39.9956785
node_003347,644621728,116.2050993,39.9104364
node_003348,5975877028,116.2075118,39.843293
node_003349,1571464615,116.3039375,39.8997866
node_003350,1571464617,116.3044652,39.9121197
node_003351,1080698284,116.115067,39.9333966
node_003352,644621743,116.2052577,39.9077939
node_003353,644621745,116.2048974,39.9102382
node_003354,605332917,116.3378333,39.7546818
node_003355,644621751,116.2047302,39.9062041
node_003356,1571464647,116.3039351,39.9156839
node_003357,849585608,116.4853034,40.1802586
node_003358,1571464649,116.3041017,39.9165711
node_003359,288040391,116.3814974,39.8702689
node_003360,288040399,116.3813695,39.8704467
node_003361,1851958736,116.151106,40.1259989
node_003362,533603793,116.407132,39.9674464
node_003363,1571464659,116.3039933,39.9451491
node_003364,288040409,116.3816597,39.8703578
node_003365,288040413,116.3817711,39.870477
node_003366,605808100,116.2838522,40.0139462
node_003367,10676184554,116.4634393,39.9152869
node_003368,10676184555,116.4634863,39.9151984
node_003369,10676184557,116.4634144,39.9152095
node_003370,12978038256,116.3309183,39.8885149
node_003371,12978038258,116.3326501,39.8884843
node_003372,4759594483,116.6394378,40.0245649
node_003373,4759594482,116.6393465,40.0250777
node_003374,1814111733,116.4134043,39.9874588
node_003375,849585653,116.4838524,40.181598
node_003376,332948978,116.3400606,39.8477171
node_003377,605283826,116.2786796,39.690267
node_003378,331146746,116.3383683,39.9660629
node_003379,320644604,116.539429,39.9037835
node_003380,533603839,116.4075647,39.9676037
node_003381,530720255,116.3188482,39.6717581
node_003382,1814111745,116.4127998,39.9876235
node_003383,332948996,116.3403797,39.851116
node_003384,1080698373,116.1164262,39.9289888
node_003385,534554118,116.2864292,39.7742383
node_003386,332948997,116.340513,39.8517696
node_003387,534554121,116.286378,39.7743695
node_003388,533603852,116.4070322,39.9678464
node_003389,332949006,116.318372,39.8490428
node_003390,296953359,116.2693848,39.8821486
node_003391,533603859,116.407571,39.9677137
node_003392,605234709,116.2359224,40.1680353
node_003393,332949013,116.3342831,39.8474243
node_003394,9498306071,116.0796947,40.0002593
node_003395,534554137,116.2894851,39.776732
node_003396,9034901018,116.3222517,39.9061726
node_003397,296953369,116.2682796,39.8894264
node_003398,606070297,116.6229653,39.8534583
node_003399,8498013722,116.6449302,39.8438882
node_003400,233760288,116.4404747,39.9847531
node_003401,605234722,116.2370497,40.1704107
node_003402,605234723,116.2378439,40.1724289
node_003403,1851958826,116.1516133,40.1268115
node_003404,9034901034,116.3530551,39.9059153
node_003405,1930520107,116.0888976,39.9813217
node_003406,533603887,116.4081265,39.9676073
node_003407,4724057648,116.3942849,39.8694385
node_003408,296953393,116.2691547,39.8972458
node_003409,1080698418,116.088096,39.985848
node_003410,1851958835,116.1490401,40.1271709
node_003411,320906806,116.1558803,39.8856916
node_003412,533603895,116.4086794,39.967475
node_003413,533603896,116.4081544,39.9677216
node_003414,343320123,116.2806373,39.8644103
node_003415,8498013758,116.6455632,39.8461041
node_003416,2312152643,116.6504768,39.8896828
node_003417,294118983,116.3206072,39.9658771
node_003418,533603912,116.4084834,39.9678569
node_003419,605005386,116.4752913,40.0882474
node_003420,2312152653,116.6533348,39.888833
node_003421,1408034393,116.5903366,39.9106617
node_003422,13271787102,116.2910632,40.092986
node_003423,288040543,116.3796849,39.8697731
node_003424,76457576,116.4289313,39.9233038
node_003425,981902953,116.5819591,40.1170328
node_003426,1408034410,116.5903325,39.9107466
node_003427,13271787114,116.2954038,40.0886375
node_003428,13271787115,116.2958459,40.0882997
node_003429,13271787117,116.2959705,40.0941317
node_003430,701736568,116.4295233,39.9875856
node_003431,1408034429,116.5903192,39.9108706
node_003432,1858446975,116.3733937,39.9534588
node_003433,981902983,116.5825913,40.1105793
node_003434,1080698504,116.0892143,39.9802928
node_003435,605365901,116.3295904,39.6997316
node_003436,8587044494,116.2466296,39.9062442
node_003437,8587044495,116.2471464,39.9062479
node_003438,605349520,116.3396673,39.8249238
node_003439,76457617,116.4289419,39.9228705
node_003440,296953489,116.3724565,39.9845893
node_003441,13271787153,116.293213,40.0914402
node_003442,10184058515,116.4376955,39.8910949
node_003443,5589477013,116.3636413,39.6781208
node_003444,9498306206,116.0874978,39.9951918
node_003445,1408034463,116.5845405,39.911154
node_003446,644621990,116.2049622,39.8967684
