u,v,key,osmid,highway,oneway,length,speed_kph,travel_time,geometry
320648081,1304730579,0,115497456,motorway_link,True,298.519236749381,50.0,21.49338504595543,"LINESTRING (116.5638955 39.9082048, 116.5649079 39.9082083, 116.5660862 39.9082836, 116.5673811 39.9084083)"
528872338,1359329140,0,121399262,trunk_link,True,27.50281489320801,38.333333333333336,2.582873050840404,"LINESTRING (116.375759 39.9669941, 116.3754499 39.966923)"
333165461,35866207,0,"[155236077, 29179382, 29179367]",trunk,True,1266.7494525188372,76.73758865248227,59.42717394626264,"LINESTRING (116.2681404 39.898355, 116.268144 39.9030505, 116.2681692 39.9085962, 116.2681673 39.9097471)"
1421587349,233760912,0,128690880,trunk_link,True,62.80029141013005,38.333333333333336,5.8977664976469955,"LINESTRING (116.4067329 39.9874435, 116.4060509 39.9872292)"
1719120792,1719120940,0,159810613,trunk_link,True,406.07220562057705,38.333333333333336,38.135476701758535,"LINESTRING (116.2779752 39.8625959, 116.2783022 39.8628965, 116.278658 39.863153, 116.2790388 39.8634067, 116.2794413 39.8636219, 116.2798437 39.8637956, 116.280239 39.863928, 116.2806666 39.8640383, 116.2811876 39.8641321, 116.2820607 39.8642452)"
1719120792,1719120918,0,"[159810620, 159810629]",trunk_link,True,916.1117153573291,38.333333333333336,86.03483935529698,"LINESTRING (116.2779752 39.8625959, 116.2781661 39.8629417, 116.2782652 39.8631718, 116.2783059 39.863398, 116.2783008 39.8636165, 116.2782474 39.8638154, 116.2781585 39.8640104, 116.2780416 39.8641625, 116.2778968 39.8643146, 116.2777164 39.8644551, 116.2774827 39.8645857, 116.277254 39.8646676, 116.2769745 39.864732, 116.2766391 39.8647632, 116.2762936 39.8647339, 116.2759785 39.8646618, 116.275699 39.8645487, 116.2754831 39.8644336, 116.2752417 39.8643107, 116.2750537 39.8642308, 116.2748453 39.8641606, 116.274604 39.8641079, 116.2742917 39.8640875, 116.2735349 39.8640739, 116.271724 39.8640689, 116.269935 39.8640381)"
528872348,1359329121,0,121399313,trunk_link,True,77.36752673578917,38.333333333333336,7.265819902143678,"LINESTRING (116.3703276 39.9669056, 116.3694449 39.966743)"
287962022,287964073,0,26289503,trunk,True,195.4331993634256,76.73758865248227,9.16838188510858,"LINESTRING (116.3422392 39.8645639, 116.3424501 39.866314)"
287962022,287963528,0,26288336,trunk_link,True,359.1367794684695,38.333333333333336,33.72762798486496,"LINESTRING (116.3422392 39.8645639, 116.3423179 39.8647302, 116.3423529 39.8648992, 116.34241 39.8650193, 116.342459 39.8651045, 116.3425147 39.8651769, 116.3425658 39.8652264, 116.3441486 39.8664195, 116.3442472 39.866498, 116.3443236 39.8665417, 116.3444244 39.8665986, 116.3445188 39.8666303, 116.3446032 39.8666501, 116.3447376 39.866675, 116.3450122 39.866703, 116.3450944 39.8667255)"
737194920,331880667,0,241451853,trunk_link,True,106.99760479922057,38.333333333333336,10.048470711578974,"LINESTRING (116.3493445 39.9210765, 116.3493744 39.9208928, 116.3499158 39.9202359)"
700724139,72855764,0,182981002,motorway_link,True,256.4392866784555,50.0,18.463628640848796,"LINESTRING (116.5466936 40.0281438, 116.5467894 40.0279678, 116.5468168 40.027841, 116.5468179 40.0277182, 116.546777 40.0275046, 116.5466634 40.0273305, 116.5465261 40.0271662, 116.5463372 40.0270347, 116.5461656 40.0269361, 116.5451102 40.0265426)"
322450348,1634854125,0,150585626,trunk_link,True,80.74259612712231,38.333333333333336,7.582782940634094,"LINESTRING (116.4555159 39.8884498, 116.4553275 39.8891614)"
605311917,343318319,0,1281343172,trunk,False,54.87275762956853,76.73758865248227,2.57425247437791,"LINESTRING (116.2610029 39.864215, 116.2614769 39.8645484)"
605311917,1327769866,0,1281221127,trunk,False,63.02602209517856,76.73758865248227,2.956747579991926,"LINESTRING (116.2610029 39.864215, 116.2606482 39.8639472, 116.2604508 39.8638412)"
1805218734,1765070586,0,1056891573,trunk,True,119.07359956160012,80.0,5.358311980272005,"LINESTRING (116.3682323 39.9665735, 116.369629 39.9666026)"
1805218733,1805218734,0,169352537,trunk_link,True,94.3832998968663,38.333333333333336,8.86382294683614,"LINESTRING (116.3671591 39.9663639, 116.3682323 39.9665735)"
604705707,1410728945,0,127468281,trunk_link,True,29.305897301933385,38.333333333333336,2.7522060074859174,"LINESTRING (116.3041422 39.8980002, 116.3040285 39.8977515)"
604705707,12472910049,0,"[143617317, 162652111, 159796665, 127468286, 127468287]",trunk,True,420.8336462196876,76.73758865248227,19.74262096313433,"LINESTRING (116.3041422 39.8980002, 116.3041493 39.8964863, 116.3041466 39.8963462, 116.3041583 39.895098, 116.3041444 39.8943532, 116.3041429 39.8942741, 116.3041426 39.8942157)"
419328824,605312750,0,139831159,trunk,True,325.0141447428441,76.73758865248227,15.247428823610692,"LINESTRING (116.4102937 39.8038448, 116.4106181 39.8038383, 116.4107364 39.8037943, 116.4107949 39.8037197, 116.4108073 39.8036251, 116.4108265 39.8031168, 116.4108742 39.8018558, 116.4108954 39.801744, 116.4109464 39.8016292, 116.4112319 39.8013114)"
1406768055,77304678,0,150550353,motorway,True,275.3967254852862,104.63963963963964,9.474690615920824,"LINESTRING (116.514497 39.9067044, 116.5150624 39.9068066, 116.5157776 39.9069429, 116.5176205 39.9073304)"
1230312377,3483342498,0,165638405,trunk,True,128.54019910354265,76.73758865248227,6.030222279571002,"LINESTRING (116.3568851 39.8296541, 116.3583903 39.8296417)"
