node,road_node_id,original_node_id,x,y,unique_neighbor_count,neighbor_node,in_degree,out_degree,connected_edge_count,connected_road_edge_ids,connected_highway,connected_name,connected_total_length_m,connected_oneway,connected_bridge,connected_tunnel
9249685506,node_000002,9249685506,116.6547315,39.88867,1,9249685505,0,1,1,edge_000002,trunk_link,,36.02282506727525,TRUE,,
384253962,node_000006,384253962,116.4978292,39.8693486,1,384253963,0,1,1,edge_000008,motorway_link,,82.32395434191679,TRUE,,
8823259149,node_000010,8823259149,116.2069313,39.9392258,1,320486673,1,0,1,edge_006531,motorway_link,,363.26989042349845,TRUE,yes,
8823259155,node_000013,8823259155,116.2042453,39.9392278,1,1891416285,1,0,1,edge_006057,motorway_link,,419.30139049327664,TRUE,yes,
605962260,node_000015,605962260,116.33907,39.8187055,1,1788488103,1,0,1,edge_004309,motorway_link,,72.61422341182096,TRUE,,
8823259165,node_000017,8823259165,116.2046709,39.9392207,1,320486961,0,1,1,edge_000016,motorway_link,,370.96346562156043,TRUE,yes,
610844739,node_000027,610844739,116.258292,40.1382311,1,610844725,1,0,1,edge_000023,motorway_link,,197.36806078518262,TRUE,,
1637646406,node_000030,1637646406,116.2455368,39.8622739,1,1637646404,0,1,1,edge_000031,motorway_link,,60.93196087005896,TRUE,,
8736112732,node_000032,8736112732,116.4594204,40.0146084,1,249560784,0,1,1,edge_000034,motorway_link,,265.00023679313557,TRUE,,
245104733,node_000033,245104733,116.4151802,39.8681255,1,322446320,1,0,1,edge_003617,trunk_link,,221.1582726692481,TRUE,yes,
4714905701,node_000035,4714905701,116.6190013,39.8907275,1,8575678993,1,0,1,edge_006202,trunk_link,广渠快速路,574.6048607557996,TRUE,yes,
321421415,node_000036,321421415,116.2686999,39.9423684,1,35862224,1,0,1,edge_005727,trunk_link,,125.2906684369465,TRUE,,
321421418,node_000038,321421418,116.269518,39.9487114,1,35862230,0,1,1,edge_000038,trunk_link,,113.04699999844595,TRUE,,
610910322,node_000040,610910322,116.3702966,39.9912164,1,249561097,0,1,1,edge_000040,motorway_link,,111.21734515315694,TRUE,,
605257856,node_000048,605257856,116.7042452,39.9858972,1,605257852,1,0,1,edge_000048,motorway_link,,400.6635284834674,TRUE,,
1637646480,node_000052,1637646480,116.2685663,39.8726722,1,1637646457,0,1,1,edge_000055,motorway_link,,71.39846552855552,TRUE,,
320520340,node_000056,320520340,116.5672438,39.7506281,1,273103145,0,1,1,edge_000061,"['primary_link', 'motorway_link']",,344.4254136585315,TRUE,,
1637646520,node_000060,1637646520,116.2745306,39.8748833,1,124186540,0,1,1,edge_000065,motorway_link,,143.73806461806046,TRUE,,
610844876,node_000062,610844876,116.2751997,40.1106376,1,610845208,0,1,1,edge_000068,motorway_link,,241.04533527909973,TRUE,,
4752769249,node_000069,4752769249,116.0834132,39.6795448,1,605287059,1,0,1,edge_005177,motorway,京石高速公路,2056.4027175402616,TRUE,yes,
1637646567,node_000074,1637646567,116.2854248,39.8775691,1,1637646566,1,0,1,edge_000080,motorway_link,,61.39478399883312,TRUE,,
1637646568,node_000075,1637646568,116.2839846,39.8776755,1,1637646565,0,1,1,edge_000082,motorway_link,,66.86454604161025,TRUE,,
2047656163,node_000076,2047656163,116.2812014,39.9752746,1,2047656164,0,1,1,edge_000083,trunk_link,,100.16815795262833,TRUE,yes,
1637646583,node_000083,1637646583,116.2923739,39.8792683,1,1637646586,1,0,1,edge_000094,motorway_link,,61.84134119754262,TRUE,,
244252919,node_000084,244252919,116.3510133,39.9392264,1,64499347,0,1,1,edge_000093,"['trunk', 'secondary']","['西直门外大街', '西直门内大街']",284.86492982440313,TRUE,"['yes', 'viaduct']",
2873901304,node_000085,2873901304,116.3786314,40.0194877,1,1346457700,1,0,1,edge_002795,motorway_link,,319.5652537156199,TRUE,yes,
289276184,node_000098,289276184,116.2704808,39.9681676,1,279855139,0,1,1,edge_000110,trunk_link,,51.894186926650576,TRUE,,
1211859227,node_000099,1211859227,116.5922964,40.0515909,1,72855718,1,0,1,edge_004987,motorway_link,,1554.3495066352332,TRUE,yes,
1637646624,node_000102,1637646624,116.3039972,39.8868086,1,1637646617,0,1,1,edge_000113,trunk_link,,66.46601727940669,TRUE,,
1637646625,node_000103,1637646625,116.3039893,39.8912199,1,1637646626,1,0,1,edge_000114,trunk_link,,162.5944342154747,TRUE,,
1211859237,node_000105,1211859237,116.592271,40.051734,1,1211859258,0,1,1,edge_000116,motorway_link,,1366.073816738847,TRUE,yes,
35553582,node_000106,35553582,116.4558919,39.9143716,1,1634403553,0,1,1,edge_000117,trunk_link,,71.92037880119884,TRUE,,
2057273647,node_000108,2057273647,116.4126609,39.9871153,1,2057273650,0,1,1,edge_000119,trunk,,38.57568743764044,TRUE,,
6431031614,node_000112,6431031614,116.153493,39.9231064,1,2490851842,0,1,1,edge_000123,trunk_link,,556.4867176425347,TRUE,yes,
237535582,node_000118,237535582,116.3556292,39.9661735,1,1634274095,0,1,1,edge_000131,trunk_link,,54.1096837391234,TRUE,,
331006306,node_000119,331006306,116.4682505,39.8051804,1,331005765,0,1,1,edge_000132,motorway_link,,543.068582320653,TRUE,yes,
1765245310,node_000122,1765245310,116.4724022,39.841268,1,1765245311,1,0,1,edge_000137,trunk_link,,57.75911355364727,TRUE,,
1985003911,node_000124,1985003911,116.4703978,39.8034947,1,331006801,1,0,1,edge_000297,motorway_link,,445.2550419017995,TRUE,yes,
1985003913,node_000125,1985003913,116.4706294,39.8035036,1,320471016,0,1,1,edge_000139,motorway_link,,641.1678317582259,TRUE,yes,
10833985942,node_000127,10833985942,116.4593626,39.9072661,1,330836226,1,0,1,edge_004234,trunk_link,,63.72914529523534,TRUE,,
12735857053,node_000128,12735857053,116.2338671,39.8565876,1,124185871,0,1,1,edge_000142,motorway_link,,41.93177268912938,TRUE,,
1985003933,node_000129,1985003933,116.4699517,39.8038506,1,331006566,1,0,1,edge_000251,motorway_link,,462.6368299801519,TRUE,yes,
1230291369,node_000131,1230291369,116.4628503,39.835085,1,35858266,0,1,1,edge_000144,trunk_link,,85.73076468360537,TRUE,,
1230291378,node_000135,1230291378,116.439962,39.8311378,1,1230291386,0,1,1,edge_000149,trunk_link,,289.7205838235248,TRUE,,
9814884786,node_000137,9814884786,116.3485456,39.9680921,1,9814884785,0,1,1,edge_000151,trunk_link,,36.9521378933552,TRUE,,
1230291389,node_000144,1230291389,116.4061043,39.830602,1,1230291444,1,0,1,edge_000191,trunk_link,,66.89185059431615,TRUE,,
245154243,node_000146,245154243,116.4853896,39.9076936,1,1634491638,0,1,1,edge_000162,trunk_link,,215.0780064417841,TRUE,yes,
1985003981,node_000149,1985003981,116.4689643,39.8047847,1,1985004038,1,0,1,edge_000197,motorway_link,,507.25775518694974,TRUE,,
1230291414,node_000152,1230291414,116.3995494,39.8306423,1,1230291480,0,1,1,edge_000170,trunk_link,,69.07374238219194,TRUE,,
5202428380,node_000155,5202428380,116.5458865,39.8930832,1,4605156018,0,1,1,edge_000174,motorway_link,,499.47223980402475,TRUE,,
1101169134,node_000162,1101169134,116.3387149,39.8966511,1,245111942,1,0,1,edge_002800,trunk_link,,73.84072082229429,TRUE,,
384254446,node_000163,384254446,116.5363213,39.8678887,1,1406706284,1,0,1,edge_003415,motorway_link,,84.43399885767334,TRUE,,
384254449,node_000165,384254449,116.520007,39.8685306,1,1406706320,1,0,1,edge_003446,motorway_link,,99.34820567052304,TRUE,,
2812592626,node_000166,2812592626,116.7543446,39.8468623,1,727292015,1,0,1,edge_002398,trunk,京塘路,528.632922119814,TRUE,,
1101169141,node_000169,1101169141,116.338843,39.8962536,1,325684679,0,1,1,edge_000186,trunk_link,,67.72006402154875,TRUE,,
1101169142,node_000170,1101169142,116.3254685,39.8955559,1,1101169140,0,1,1,edge_000187,trunk_link,,73.6831772992399,TRUE,,
1230291442,node_000172,1230291442,116.4062061,39.8311641,1,1230291427,0,1,1,edge_000190,trunk_link,,81.69581102913362,TRUE,,
1101169148,node_000175,1101169148,116.325407,39.89602,1,1101169133,1,0,1,edge_000180,trunk_link,,69.9310157209164,TRUE,,
1230291454,node_000176,1230291454,116.3994131,39.8311558,1,1230291404,1,0,1,edge_000165,trunk_link,,99.8876809434183,TRUE,,
1101169154,node_000178,1101169154,116.3203081,39.8955915,1,1101169139,0,1,1,edge_000196,trunk_link,,125.01611858918079,TRUE,,
1230291461,node_000179,1230291461,116.4123333,39.8305985,1,1230291503,1,0,1,edge_000217,trunk_link,,77.97043102874557,TRUE,,
2099577353,node_000181,2099577353,116.4983392,39.9069839,1,4966029187,0,1,1,edge_000199,motorway_link,,78.39407607159734,TRUE,,
1230291470,node_000184,1230291470,116.4132585,39.8313453,1,1230291468,0,1,1,edge_000202,trunk_link,,121.09386137965163,TRUE,,
1230291472,node_000185,1230291472,116.462961,39.8345374,1,321416782,1,0,1,edge_004802,trunk_link,,69.951659301755,TRUE,,
1230291488,node_000192,1230291488,116.4227311,39.8311661,1,5845069394,1,0,1,edge_004811,trunk_link,,86.60054389203232,TRUE,,
11707630130,node_000201,11707630130,116.6720254,39.8755609,1,11707630131,1,0,1,edge_000220,trunk_link,,31.59066195379951,TRUE,,
1230291513,node_000204,1230291513,116.4557375,39.8325486,1,35858274,1,0,1,edge_004064,trunk_link,,86.35655291384934,TRUE,,
1230291515,node_000205,1230291515,116.4459956,39.8309107,1,1230291557,0,1,1,edge_000224,trunk_link,,87.41953855141556,TRUE,,
12795904579,node_000208,12795904579,116.3424577,39.8810406,1,12795904580,0,1,1,edge_000227,trunk_link,,51.46962359066135,TRUE,,
1230291524,node_000210,1230291524,116.455793,39.832038,1,1230291428,0,1,1,edge_000229,trunk_link,,65.06737035245095,TRUE,,
11707630149,node_000211,11707630149,116.6782397,39.8717326,1,323080496,0,1,1,edge_000230,trunk_link,,31.156706168438255,TRUE,,
1985004102,node_000212,1985004102,116.4888898,39.8104293,1,1985004125,0,1,1,edge_000231,motorway_link,,522.9239471223173,TRUE,yes,
1230291533,node_000214,1230291533,116.4220371,39.8306183,1,2738796156,0,1,1,edge_000234,trunk_link,,71.29098143917994,TRUE,,
11707630157,node_000215,11707630157,116.6859683,39.8697025,1,11707630159,1,0,1,edge_000237,trunk_link,,29.1238130392517,TRUE,,
1230291535,node_000217,1230291535,116.4395707,39.8305988,1,1230291548,1,0,1,edge_000246,trunk_link,,252.95225232619055,TRUE,,
264602200,node_000219,264602200,116.6139372,40.0520466,1,278868041,1,0,1,edge_004968,trunk_link,,1038.072625549652,TRUE,yes,
11328750220,node_000232,11328750220,116.1590206,39.8815414,1,3075540516,1,0,1,edge_000575,"['secondary', 'trunk_link']","['北宫路', '芦井路']",1297.9803835358741,TRUE,yes,
289129120,node_000235,289129120,116.4732377,39.8411537,1,289129150,0,1,1,edge_000258,motorway_link,,296.3138430942976,TRUE,,
534250146,node_000236,534250146,116.3125912,39.8544074,1,35869971,0,1,1,edge_000259,trunk_link,,37.07077278029312,TRUE,,
9699918502,node_000237,9699918502,116.4277685,39.9433912,1,4696280562,0,1,1,edge_000260,trunk,"['香河园路', '香河园南街']",848.5642441449716,TRUE,yes,
1351272680,node_000245,1351272680,116.4552243,39.9260624,1,1351272670,0,1,1,edge_000267,trunk_link,,67.89374743095196,TRUE,,
289129190,node_000248,289129190,116.4735723,39.8413984,1,289124805,0,1,1,edge_000270,trunk_link,,66.34487174678834,TRUE,,
322110198,node_000249,322110198,116.4132081,39.8555186,1,1634873716,1,0,1,edge_005057,trunk_link,,76.00938981623537,TRUE,,
11707630348,node_000254,11707630348,116.6708346,39.8760808,1,7149113713,1,0,1,edge_001666,trunk_link,,31.696464429554794,TRUE,,
10911073064,node_000262,10911073064,116.1182274,39.9371884,1,1836771742,1,0,1,edge_004303,trunk_link,,102.28517531983755,TRUE,yes,
10911073068,node_000263,10911073068,116.1179572,39.9374741,1,1836771744,0,1,1,edge_000288,trunk_link,,73.59336744025323,TRUE,yes,
610845569,node_000278,610845569,116.2757945,40.1113594,1,610845224,1,0,1,edge_000209,motorway_link,,255.35527997209257,TRUE,,
529974154,node_000279,529974154,116.3971537,39.8703342,1,4712230072,1,0,1,edge_004649,trunk_link,,81.58430965883554,TRUE,,
529974162,node_000282,529974162,116.3618064,39.8681325,1,1202992882,0,1,1,edge_000312,trunk_link,,77.05870886569998,TRUE,,
529974169,node_000286,529974169,116.3907244,39.8699307,1,4598185197,1,0,1,edge_006496,trunk_link,,191.44605721949037,TRUE,,
529974170,node_000287,529974170,116.3956148,39.8701512,1,9326231234,0,1,1,edge_000316,trunk_link,,242.54912899707466,TRUE,,
1410728881,node_000298,1410728881,116.2990256,39.8959992,1,1410728873,1,0,1,edge_000327,trunk_link,,75.86842539341778,TRUE,,
332612530,node_000299,332612530,116.4426726,39.9838718,1,1807791888,1,0,1,edge_005773,trunk_link,,84.13090178152756,TRUE,,
35554234,node_000301,35554234,116.4558787,39.9501227,1,35835567,0,1,1,edge_000335,trunk_link,,35.02881296428979,TRUE,,
2453816250,node_000302,2453816250,116.3946217,39.8460851,1,13288527576,1,0,1,edge_002211,trunk_link,,15.055286629789414,TRUE,,
1943225288,node_000305,1943225288,116.2822398,39.9456873,1,1762167103,1,0,1,edge_000812,trunk,紫竹院路,167.70101243913714,TRUE,,
1293140938,node_000306,1293140938,116.2800455,39.9743713,1,1923895403,1,0,1,edge_001506,trunk_link,,337.22572260895646,TRUE,yes,
6369346519,node_000308,6369346519,116.7028523,39.9858936,1,605257860,0,1,1,edge_000340,motorway_link,,8.783259830918203,TRUE,,
10636624859,node_000310,10636624859,116.0438566,39.8749434,1,2489453107,0,1,1,edge_000343,trunk,京昆路,856.5321705142782,TRUE,yes,
5963908078,node_000313,5963908078,116.7570578,39.7129178,1,5963920942,0,1,1,edge_000348,motorway,首都环线高速,1481.2437643800934,TRUE,,
12754224119,node_000319,12754224119,116.6816536,39.8708277,1,12754224118,1,0,1,edge_000355,trunk_link,,18.599500640643342,TRUE,,
5963908106,node_000320,5963908106,116.7571559,39.7128193,1,5963920913,1,0,1,edge_005587,motorway,首都环线高速,1250.4276232630014,TRUE,,
1598669873,node_000324,1598669873,116.4834087,39.8808695,1,1598669876,1,0,1,edge_000362,trunk_link,,57.87180346425068,TRUE,,
331007064,node_000332,331007064,116.4727132,39.8095872,1,1985004075,0,1,1,edge_000369,motorway_link,,171.96979615518944,TRUE,,
9722430584,node_000341,9722430584,116.4379381,39.8830764,1,9722443917,0,1,1,edge_000380,trunk_link,,170.563565463375,TRUE,yes,
1074578586,node_000348,1074578586,116.5443387,39.8426163,1,1074578737,1,0,1,edge_000452,motorway_link,,687.0171878814531,TRUE,yes,
529974456,node_000354,529974456,116.4381065,39.8963004,1,287331502,0,1,1,edge_000395,trunk_link,,53.51205480736856,TRUE,,
529974457,node_000355,529974457,116.4381783,39.8948859,1,1634491093,1,0,1,edge_002668,trunk_link,,39.543420064144414,TRUE,,
1634403550,node_000361,1634403550,116.4553511,39.9141666,1,1634403551,1,0,1,edge_000401,trunk_link,,92.16979908905085,TRUE,,
358024415,node_000363,358024415,116.652882,39.9216875,1,1406795710,1,0,1,edge_006766,motorway_link,,76.46725780975783,TRUE,,
6949733600,node_000366,6949733600,116.2584342,39.8662411,1,1637646449,0,1,1,edge_000406,motorway_link,,123.785714065733,TRUE,,
1634403556,node_000367,1634403556,116.4558156,39.9157789,1,1634403554,1,0,1,edge_000404,trunk_link,,76.49775365787872,TRUE,,
1634403557,node_000368,1634403557,116.4559025,39.9422661,1,35835325,0,1,1,edge_000407,trunk_link,,71.57254450064531,TRUE,,
9296266513,node_000384,9296266513,116.4347387,39.906966,1,1300406485,1,0,1,edge_003213,"['tertiary', 'trunk_link']",建国门外大街,120.13430232208526,TRUE,,
10720724245,node_000386,10720724245,116.1282418,39.8870209,1,10867693784,0,1,1,edge_000430,trunk_link,,6.881985401804546,TRUE,,
1074578716,node_000387,1074578716,116.5422212,39.8440802,1,13115573819,0,1,1,edge_000431,motorway_link,,17.68191728285927,TRUE,,
644629795,node_000392,644629795,116.4115285,39.7651659,1,644629949,0,1,1,edge_000437,motorway_link,,449.65427985795895,TRUE,,
384255274,node_000397,384255274,116.4928421,39.8694583,1,8778820486,1,0,1,edge_004517,motorway_link,,131.83949308657935,TRUE,,
3983803698,node_000401,3983803698,116.4674127,40.1169996,1,8738589755,0,1,1,edge_000450,motorway,机场北线,40.5704352456219,TRUE,,
9424307510,node_000405,9424307510,116.1514357,40.1292302,1,1851958736,0,1,1,edge_000456,"['primary_link', 'motorway_link']",,365.65237670585236,TRUE,,
9424307511,node_000406,9424307511,116.1515192,40.1292055,1,1851958826,1,0,1,edge_003929,"['primary_link', 'motorway_link']",,267.69454367466386,TRUE,,
1837712703,node_000407,1837712703,116.5286406,39.9402534,1,1837712682,0,1,1,edge_000457,"['primary_link', 'motorway_link']",,283.10771223473205,TRUE,yes,
1837712707,node_000417,1837712707,116.5298035,39.9404011,1,1837712754,1,0,1,edge_000492,"['primary_link', 'motorway_link']",,297.4714428742932,TRUE,yes,
1074578783,node_000427,1074578783,116.5377204,39.8446418,1,1074578621,0,1,1,edge_000483,motorway_link,,752.2307650321007,TRUE,yes,
534250856,node_000432,534250856,116.2794173,39.8415569,1,1869694478,0,1,1,edge_000488,trunk_link,,54.68854365063595,TRUE,,
746964335,node_000435,746964335,116.439008,39.8862509,1,1201534432,1,0,1,edge_005563,trunk_link,,26.700352239829574,TRUE,,
534250868,node_000437,534250868,116.27726,39.8491469,1,343318895,0,1,1,edge_000493,trunk_link,,67.59555144086224,TRUE,,
534250872,node_000438,534250872,116.2776038,39.8435216,1,1411227179,0,1,1,edge_000494,trunk,,77.3168659543994,TRUE,,
534250875,node_000440,534250875,116.2790219,39.8411822,1,1869694475,1,0,1,edge_004178,trunk_link,,71.90677707849167,TRUE,,
1647461759,node_000441,1647461759,116.4427156,39.9024802,1,1634491263,0,1,1,edge_000496,trunk_link,,264.7728932319556,TRUE,yes,
320898441,node_000443,320898441,116.2679932,39.912811,1,320898440,1,0,1,edge_000497,trunk_link,,83.7647446676978,TRUE,,
1182696858,node_000447,1182696858,116.1359897,39.7525208,1,1182696794,1,0,1,edge_000480,motorway_link,,533.7124382981096,TRUE,,
5202429340,node_000454,5202429340,116.6184252,39.8911393,1,8575678984,0,1,1,edge_000516,trunk_link,广渠快速路,539.2369508346235,TRUE,yes,
754402721,node_000455,754402721,116.3850128,39.8558482,1,1634899838,0,1,1,edge_000517,trunk_link,,64.1998209482737,TRUE,,
1837712813,node_000458,1837712813,116.5787507,39.9523646,1,1837712811,1,0,1,edge_000520,motorway_link,,77.01303418445606,TRUE,,
1182696879,node_000459,1182696879,116.1358449,39.7530062,1,1940022430,0,1,1,edge_000522,motorway_link,,69.73127338089647,TRUE,,
604800433,node_000460,604800433,116.305147,39.8800764,1,1686009455,0,1,1,edge_000523,trunk_link,,98.1682488078745,TRUE,,
9094448576,node_000467,9094448576,116.3840209,39.8708445,1,9063935593,1,0,1,edge_004816,trunk_link,,24.423489455377037,TRUE,,
644629954,node_000468,644629954,116.4109222,39.7656956,1,644629950,1,0,1,edge_000532,motorway_link,,439.2577861063236,TRUE,,
1554253256,node_000470,1554253256,116.3234383,39.9370143,1,1721478309,0,1,1,edge_000535,trunk_link,,103.56811021386451,TRUE,,
644629969,node_000472,644629969,116.3696763,39.7623974,1,644630022,0,1,1,edge_000538,motorway_link,,625.1003918937997,TRUE,,
1837712864,node_000475,1837712864,116.5764256,39.9686692,1,1837712871,1,0,1,edge_000543,motorway_link,,156.49453975170792,TRUE,,
3075540451,node_000476,3075540451,116.1240016,39.8868353,1,320907836,1,0,1,edge_004389,trunk_link,,280.7267812528442,TRUE,,
3075540484,node_000486,3075540484,116.1591851,39.8813264,1,320907427,0,1,1,edge_000555,"['secondary', 'trunk_link']",北宫路,1639.78603293716,TRUE,yes,
656033294,node_000495,656033294,116.350309,39.9439774,1,656033303,0,1,1,edge_000565,trunk_link,,68.71866317975169,TRUE,,
2591114766,node_000498,2591114766,116.5867036,40.0016148,1,2591114764,1,0,1,edge_000566,motorway_link,,23.81698335121049,TRUE,,
644630029,node_000499,644630029,116.3689246,39.7620577,1,644630023,1,0,1,edge_000558,motorway_link,,510.0418201160203,TRUE,,
2591114767,node_000500,2591114767,116.5865453,40.0016774,1,2591114785,1,0,1,edge_000573,motorway_link,,556.6486654241709,TRUE,,
2591114765,node_000501,2591114765,116.586048,40.0015477,1,2591114763,0,1,1,edge_000568,motorway_link,,14.471754339983079,TRUE,,
701171245,node_000510,701171245,116.357285,40.007849,1,701171510,0,1,1,edge_000580,motorway_link,,463.66028974581644,TRUE,yes,
64603697,node_000511,64603697,116.4834402,39.9303835,1,64603903,0,1,1,edge_000581,trunk_link,,82.24735103721663,TRUE,,
605439554,node_000515,605439554,116.1358862,39.7547937,1,1940022512,1,0,1,edge_003777,motorway_link,,74.7236845207699,TRUE,,
605439559,node_000517,605439559,116.1355601,39.7536085,1,1940022361,0,1,1,edge_000586,motorway_link,,388.62101459220315,TRUE,,
7393150604,node_000521,7393150604,116.0841975,39.7258395,1,1772249223,1,0,1,edge_003187,motorway_link,,717.6359550985171,TRUE,yes,
325027478,node_000522,325027478,116.2677795,39.910553,1,320899729,0,1,1,edge_000592,trunk_link,,92.57456282847724,TRUE,,
10184033969,node_000525,10184033969,116.4365527,39.8923974,1,8105562958,1,0,1,edge_001904,trunk_link,,171.20100075279825,TRUE,yes,
10184033973,node_000526,10184033973,116.4383495,39.8923652,1,1201534564,1,0,1,edge_005663,trunk_link,,31.754754430308644,TRUE,yes,
1195165369,node_000527,1195165369,116.429919,39.9018658,1,72846241,0,1,1,edge_000595,trunk_link,,83.57487033621862,TRUE,,
6944786112,node_000530,6944786112,116.3810837,39.7418565,1,6581259653,1,0,1,edge_001234,motorway_link,,816.5145760133403,TRUE,,
6944786113,node_000531,6944786113,116.3806095,39.7418488,1,6944786092,0,1,1,edge_000599,motorway_link,,826.8486861002424,TRUE,yes,
1195165418,node_000542,1195165418,116.4365485,39.8962553,1,1840701770,1,0,1,edge_003281,trunk_link,,24.401113349743834,TRUE,,
9705064186,node_000548,9705064186,116.4366594,39.8922706,1,1201534063,0,1,1,edge_000621,trunk_link,,35.819412368137165,TRUE,yes,
9378039611,node_000564,9378039611,116.357033,39.8979693,1,325684693,1,0,1,edge_001264,trunk,宣武门西大街,179.09626300794656,TRUE,,
605439844,node_000574,605439844,116.1357987,39.7485524,1,1940022579,1,0,1,edge_003809,motorway_link,,1247.0484569593823,TRUE,yes,
380094319,node_000577,380094319,116.4507486,40.0068625,1,1703020894,1,0,1,edge_000833,motorway_link,,153.95702046952434,TRUE,,
6818662281,node_000582,6818662281,116.4289607,39.9741351,1,2154639121,1,0,1,edge_004865,trunk_link,,90.71080543105377,TRUE,,
1194117020,node_000583,1194117020,116.700902,40.0350138,1,7631899660,1,0,1,edge_001094,motorway_link,,649.0520996935325,TRUE,yes,
606930858,node_000585,606930858,116.2830809,40.1741626,1,606930756,1,1,2,edge_000647|edge_000670,motorway_link,,221.0320522271461,FALSE,,
1840711595,node_000586,1840711595,116.4300385,39.8692218,1,1840711613,1,0,1,edge_000677,trunk_link,,62.69280608560475,TRUE,,
1840711611,node_000590,1840711611,116.4264471,39.8693885,1,1201534562,0,1,1,edge_000676,trunk_link,,46.84487589457893,TRUE,,
1840711628,node_000595,1840711628,116.4226915,39.8695898,1,1840711640,1,0,1,edge_000683,trunk_link,,65.35326912162319,TRUE,,
11729799131,node_000598,11729799131,116.4377662,39.7693144,1,11729799132,0,1,1,edge_000686,trunk_link,,42.3877929040849,TRUE,,
9248114654,node_000601,9248114654,116.3095164,40.036632,1,7609344109,1,0,1,edge_003179,motorway_link,,478.1757574117024,TRUE,yes,
333170661,node_000604,333170661,116.2676191,39.8896377,1,333167250,1,0,1,edge_006239,trunk_link,,67.57930366528092,TRUE,,
1840711668,node_000607,1840711668,116.4382465,39.8712593,1,1840711672,0,1,1,edge_000695,trunk_link,,52.397314330835584,TRUE,,
2199144453,node_000612,2199144453,116.4493968,39.9072595,1,2199144451,1,0,1,edge_000697,trunk_link,,32.347225000586,TRUE,,
2199144454,node_000613,2199144454,116.44795,39.9072606,1,2199144452,0,1,1,edge_000702,trunk_link,,38.37168141801785,TRUE,,
1840711689,node_000614,1840711689,116.4388856,39.8738877,1,1840711684,1,0,1,edge_000699,trunk_link,,71.05071331306229,TRUE,,
295061516,node_000615,295061516,116.2183803,39.9943174,1,295061450,1,0,1,edge_000681,motorway_link,,326.6170149467962,TRUE,,
403081240,node_000616,403081240,116.4850425,39.9905415,1,403081253,0,1,1,edge_000703,motorway_link,,160.05813772112515,TRUE,,
10293545012,node_000621,10293545012,116.2948389,39.9787907,1,1762186660,0,1,1,edge_000710,trunk_link,,67.8863498945326,TRUE,,
10293545013,node_000622,10293545013,116.2943714,39.9787751,1,1293134740,1,0,1,edge_004524,trunk_link,,86.96333415098944,TRUE,,
10293545014,node_000623,10293545014,116.2950321,39.9768977,1,1762186657,1,0,1,edge_002081,trunk_link,,82.22779872563488,TRUE,,
10293545015,node_000624,10293545015,116.2946274,39.9760133,1,237539207,0,1,1,edge_000711,trunk_link,,61.91198646053107,TRUE,,
6489737355,node_000633,6489737355,116.2900021,39.9339531,1,6489737356,0,1,1,edge_000725,trunk_link,,19.315404197926032,TRUE,,
605276312,node_000635,605276312,116.4932144,39.7350462,1,605271727,1,0,1,edge_005704,motorway_link,,483.99738832945866,TRUE,,
6489737404,node_000647,6489737404,116.2915437,39.9209535,1,5689965510,0,1,1,edge_000746,trunk_link,,186.12114204940795,TRUE,,
6489737406,node_000648,6489737406,116.2915352,39.9206495,1,5689965460,1,0,1,edge_006356,trunk_link,,39.542364429633885,TRUE,,
244467922,node_000652,244467922,116.3423679,39.9855531,1,1364156215,0,1,1,edge_000751,trunk_link,,52.47312785178648,TRUE,,
1351272682,node_000664,1351272682,116.4557993,39.9265442,1,1351272678,1,0,1,edge_000758,trunk_link,,89.15542611543115,TRUE,,
1351272686,node_000670,1351272686,116.4558367,39.9281546,1,1351272692,0,1,1,edge_000776,trunk_link,,87.7181535019955,TRUE,,
13205784815,node_000671,13205784815,116.268747,40.0875299,1,13205784805,1,0,1,edge_000756,motorway_link,,188.55443054678815,TRUE,,
384256249,node_000676,384256249,116.4400437,39.8794081,1,384256250,0,1,1,edge_000784,trunk_link,,46.151266995803965,TRUE,,
1762167046,node_000680,1762167046,116.296846,39.9437651,1,1762167050,0,1,1,edge_000789,trunk_link,,58.54731567305645,TRUE,,
1599719700,node_000688,1599719700,116.3816805,39.8691094,1,1610662329,0,1,1,edge_000797,trunk_link,,51.730974795897914,TRUE,,
1351272734,node_000690,1351272734,116.4558703,39.9373071,1,1351272715,1,0,1,edge_000793,trunk_link,,68.16552984171679,TRUE,,
1351272736,node_000694,1351272736,116.4553079,39.9372404,1,1351272723,0,1,1,edge_000804,trunk_link,,61.20934053035639,TRUE,,
1351272745,node_000695,1351272745,116.4552931,39.9423514,1,1351272758,1,0,1,edge_000805,trunk_link,,53.57863521507139,TRUE,,
1351272768,node_000701,1351272768,116.4558994,39.9439736,1,1351272767,1,0,1,edge_000813,trunk_link,,42.76641344803116,TRUE,,
1762167106,node_000702,1762167106,116.2836431,39.9461211,1,1762167103,1,0,1,edge_000811,trunk_link,,41.391090824002966,TRUE,,
325912923,node_000711,325912923,116.3204094,39.8959272,1,1101169143,1,0,1,edge_000188,trunk_link,,114.61082847944456,TRUE,,
1703020897,node_000717,1703020897,116.4488684,40.0068056,1,1703020894,0,1,1,edge_000837,motorway_link,,34.92860156818108,TRUE,,
2199128423,node_000719,2199128423,116.3937251,39.8652204,1,2357089958,0,1,1,edge_000840,trunk_link,,19.559014195721623,TRUE,,
